,Site,Date,CO,NO2,NO2_caps,ozone,PM2.5_MO,PM2.5_FEM,RH,SO2,Temperature,Temperature_10_m,Wind_Direction_s,Wind_Direction_v,Wind_Speed_p,Wind_Speed_s,Ozone_8hr_avg,PM2.5_MO_24hr_avg,PM2.5_FEM_24hr_avg,CO_8hr_avg,PM2.5MO_SubIndex,PM2.5FEM_SubIndex,PM2.5_1hrMO_SubIndex,PM2.5_1hrFEM_SubIndex,03_SubIndex,CO_SubIndex,SO2_SubIndex,NO2_SubIndex,NO2_CAPS_SubIndex,AQI_calculated,Fremont Bridge Total,Fremont Bridge East Sidewalk,Fremont Bridge West Sidewalk,Spokane St. Bridge Total,West,East,precip_accum_one_hour_set_1,AQI_bucket_calculated,AQI_calculated_where,AQI_Cause
35,Seattle 10th & Weller,2014-06-25,0.54314,23.0715,,,,8.579166666666667,,,,67.0,270.75,,,4.2,,,8.656944444444443,0.5353887648809522,0.0,36.000446446312196,0.0,34.935100739151174,0.0,6.083963237283548,0.0,18.13797169811321,0.0,36.083333333333336,4532.0,2188.0,2344.0,1374.0,660.0,714.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
36,Seattle 10th & Weller,2014-06-26,0.4967375,22.459999999999997,,,,7.054166666666667,,,,63.958333333333336,194.0,,,7.375,,,23.004166666666666,0.9490913690476188,0.0,73.39949928469242,0.0,29.189243562231763,0.0,10.785129193722943,0.0,21.18867924528302,0.0,73.375,3857.0,1948.0,1909.0,1198.0,578.0,620.0,0.06,Satisfactory,PM2.5FEM_SubIndex,PM2.5
37,Seattle 10th & Weller,2014-06-27,0.42866499999999996,15.7345,,,,4.1875,,,,62.416666666666664,175.5,,,7.533333333333334,,,8.750520833333333,0.5325851817042605,0.0,35.25386899439676,0.0,17.447916666666668,0.0,4.791249267225828,0.0,12.369889937106919,0.0,35.875,2871.0,1456.0,1415.0,710.0,352.0,358.0,1.19,Good,PM2.5FEM_SubIndex,PM2.5
38,Seattle 10th & Weller,2014-06-28,0.41630833333333334,13.500416666666666,,,,3.65,,,,62.416666666666664,200.16666666666666,,,9.308333333333334,,,3.6829861111111106,0.4340354166666665,0.0,15.345775462962962,0.0,15.208333333333334,0.0,4.9322206439393925,0.0,12.73624213836478,0.0,16.0,1780.0,923.0,857.0,549.0,263.0,286.0,3.083333333,Good,PM2.5FEM_SubIndex,PM2.5
39,Seattle 10th & Weller,2014-06-29,0.479675,16.364166666666666,,,,5.354166666666667,,,,62.458333333333336,207.66666666666666,,,5.2625,,,7.658159722222222,0.5168656994047617,0.0,31.90899884259259,0.0,22.131169527896997,0.0,5.873473856872292,0.0,15.437893081761006,0.0,32.916666666666664,2312.0,1262.0,1050.0,781.0,380.0,401.0,0.03,Good,PM2.5FEM_SubIndex,PM2.5
40,Seattle 10th & Weller,2014-06-30,0.42652999999999996,14.7105,,,,6.3500000000000005,,,,65.70833333333333,167.5,,,5.016666666666667,,,8.627083333333333,0.6751017609126982,0.0,34.5320385769353,0.0,26.458333333333332,0.0,7.67161091946248,0.0,11.564858490566039,0.0,34.583333333333336,4802.0,2403.0,2399.0,1359.0,685.0,674.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
41,Seattle 10th & Weller,2014-07-01,,31.82041666666667,,,,10.563636363636364,,,,75.58333333333333,217.16666666666666,,,4.395833333333333,,,15.540300422705315,0.6966562499999998,0.0,57.382618932844025,0.0,38.330725441106345,0.0,7.916548295454543,0.0,29.968032198523378,0.0,57.625,5147.0,2646.0,2501.0,1467.0,727.0,740.0,0.0,Satisfactory,PM2.5FEM_SubIndex,PM2.5
42,Seattle 10th & Weller,2014-07-02,,26.63842105263158,,,,9.129166666666666,,,,69.54166666666667,218.45833333333334,,,5.491666666666667,,,8.429340277777778,0.5724465773809522,0.0,34.97351126609442,0.0,37.00099845016691,0.0,6.505074742965366,0.0,19.89504716981132,0.0,35.125,4742.0,2313.0,2429.0,1395.0,691.0,704.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
43,Seattle 10th & Weller,2014-07-03,,20.207083333333333,,,,4.7,,,,63.375,190.91666666666666,,,5.125,,,6.654266304347826,0.3522093749999999,0.0,27.726109601449277,0.0,19.583333333333332,0.0,4.002379261363634,0.0,19.06328616352201,0.0,27.75,3759.0,1864.0,1895.0,1060.0,524.0,536.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
44,Seattle 10th & Weller,2014-07-04,,14.290000000000001,,,,8.320833333333333,,,,63.083333333333336,169.625,,,4.291666666666667,,,3.1946171928916485,0.29245099206349184,0.0,13.31090497038187,0.0,31.31361347450174,0.0,3.3233067279942254,0.0,11.234276729559747,0.0,16.541666666666668,3284.0,1545.0,1739.0,898.0,447.0,451.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
45,Seattle 10th & Weller,2014-07-05,,18.755416666666665,,,,18.645833333333332,,,,66.08333333333333,225.375,,,3.954166666666667,,,3.541531483311374,0.4065244791666665,0.0,14.75638118046406,0.0,61.161870466423686,0.0,4.6195963541666645,0.0,17.6937893081761,0.0,19.75,1976.0,1004.0,972.0,621.0,310.0,311.0,0.0,Good,NO2_SubIndex,NO2
46,Seattle 10th & Weller,2014-07-06,,18.529166666666665,,,,10.2125,,,,70.70833333333333,217.91666666666666,,,4.7875000000000005,,,3.968781565656565,0.34378943452380933,0.0,16.536589856902356,0.0,38.926368025751074,0.0,3.9066981195887425,0.0,17.480345911949687,0.0,19.125,2882.0,1577.0,1305.0,979.0,507.0,472.0,0.0,Good,NO2_SubIndex,NO2
47,Seattle 10th & Weller,2014-07-07,,13.4785,,,,8.3125,,,,70.625,143.16666666666666,,,4.8999999999999995,,,4.683976998243302,0.37219982638888877,0.0,19.51657082601376,0.0,33.83397412970911,0.0,4.229543481691917,0.0,10.59630503144654,0.0,19.625,4456.0,2254.0,2202.0,1248.0,610.0,638.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
48,Seattle 10th & Weller,2014-07-08,,17.183333333333334,,,,7.595833333333334,,,,72.0,192.375,,,4.508333333333334,,,4.5815949675324665,0.39607198412698397,0.0,19.08997903138528,0.0,29.668052575107296,0.0,4.500818001442999,0.0,16.21069182389937,0.0,21.291666666666668,5215.0,2609.0,2606.0,1491.0,718.0,773.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
49,Seattle 10th & Weller,2014-07-09,,30.702999999999996,,,,9.591666666666667,,,,68.66666666666667,219.70833333333334,,,4.266666666666667,,,3.4426177536231877,0.41234367559523794,0.0,14.344240640096617,0.0,39.263307701478304,0.0,4.685723586309522,0.0,24.1375786163522,0.0,26.708333333333332,5135.0,2591.0,2544.0,1442.0,699.0,743.0,0.0,Good,NO2_SubIndex,NO2
50,Seattle 10th & Weller,2014-07-10,,24.86904761904762,,,,9.64090909090909,,,,69.58333333333333,248.95833333333334,,,4.283333333333333,,,7.842444142512076,0.6396599999999998,0.0,32.67685059380032,0.0,35.46368323795899,0.0,0.30286931818181806,0.0,20.52869496855346,0.0,33.708333333333336,4800.0,2478.0,2322.0,1316.0,648.0,668.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
51,Seattle 10th & Weller,2014-07-11,,44.535000000000004,,,,14.68695652173913,,,,73.0,250.0,,,3.682608695652174,,,12.616987454889156,,0.0,47.3897801013084,0.0,53.57070659948995,0.0,0.0,0.0,25.53783393373043,0.0,55.47826086956522,4168.0,2186.0,1982.0,1197.0,565.0,632.0,0.0,Satisfactory,PM2.5FEM_SubIndex,PM2.5
52,Seattle 10th & Weller,2014-07-12,,35.593333333333334,,,,13.1,,,,74.33333333333333,240.8181818181818,,,4.009090909090909,,,4.0315906096538505,0.43062333959899735,0.0,16.798294206891043,0.0,44.73647418389908,0.0,4.226158808048011,0.0,13.736706689536879,0.0,23.818181818181817,2480.0,1244.0,1236.0,873.0,434.0,439.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
53,Seattle 10th & Weller,2014-07-13,,,,,,15.033333333333333,,,,73.04166666666667,242.04166666666666,,,3.9,,,4.8265625,0.3825078124999999,0.0,20.110677083333332,0.0,54.64912672866,0.0,4.346679687499998,0.0,0.0,0.0,20.125,2298.0,1264.0,1034.0,736.0,352.0,384.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
54,Seattle 10th & Weller,2014-07-14,,33.61941176470588,,,,10.741666666666667,,,,70.125,249.75,,,5.1000000000000005,,,4.26111111111111,0.3813413194444442,0.0,17.75462962962963,0.0,42.5215337386743,0.0,4.333424084595958,0.0,22.465801886792452,0.0,26.583333333333332,4411.0,2216.0,2195.0,1268.0,614.0,654.0,0.03,Good,NO2_SubIndex,NO2
55,Seattle 10th & Weller,2014-07-15,,34.151666666666664,,,,13.987499999999999,,,,69.0,264.5833333333333,,,4.154166666666667,,7.787267134583322,6.09588381877784,0.5003915823412697,31.09499029434313,25.399515911574337,0.0,52.951090844062946,0.0,5.686267981150792,0.0,32.2185534591195,0.0,34.833333333333336,4941.0,2476.0,2465.0,1343.0,673.0,670.0,0.0,Good,NO2_SubIndex,NO2
56,Seattle 10th & Weller,2014-07-16,,41.963,,,,14.747826086956522,,,,71.33333333333333,248.25,,,4.183333333333334,,8.113258948177426,6.711284722222222,0.46377916666666646,33.805245617405944,27.96368634259259,0.0,52.67465426800191,0.0,5.2702178030303015,0.0,32.91384673229423,0.0,39.291666666666664,5009.0,2482.0,2527.0,1404.0,698.0,706.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
57,Seattle 10th & Weller,2014-07-17,,22.95842105263158,,,,12.6,,,,66.5,219.91666666666666,,,6.645833333333333,,5.873395191409897,3.8123263888888883,0.37101093749999986,4.078746660701317,15.884693287037036,0.0,49.36263113972342,0.0,4.216033380681816,0.0,17.146619496855347,0.0,22.416666666666668,4535.0,2310.0,2225.0,1267.0,604.0,663.0,0.0,Good,NO2_SubIndex,NO2
58,Seattle 10th & Weller,2014-07-18,,26.79388888888889,,,,11.845833333333333,,,,65.58333333333333,226.125,,,5.729166666666667,,,4.913541666666666,0.41204691964285695,0.0,20.47309027777778,0.0,47.591648783977114,0.0,4.682351359577919,0.0,18.957940251572328,0.0,24.791666666666668,4135.0,2099.0,2036.0,1121.0,539.0,582.0,0.0,Good,PM2.5FEM_SubIndex,PM2.5
59,Seattle 10th & Weller,2014-07-19,,11.088333333333333,,,,3.8166666666666664,,,,66.29166666666667,210.125,,,8.1,,4.515440650149149,3.7098958333333325,0.3939041666666665,17.246474705430774,15.457899305555555,0.0,15.902777777777779,0.0,4.47618371212121,0.0,10.46069182389937,0.0,18.833333333333332,2120.0,1059.0,1061.0,633.0,312.0,321.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
60,Seattle 10th & Weller,2014-07-20,,9.046249999999999,,,,4.316666666666666,,,,60.166666666666664,91.41666666666667,,,4.316666666666666,,3.9920209160912825,2.4021210748792265,0.3300488839285713,16.633420483713678,10.008837811996777,0.0,17.98611111111111,0.0,3.75055549918831,0.0,8.534198113207546,0.0,17.125,1535.0,809.0,726.0,585.0,293.0,292.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
61,Seattle 10th & Weller,2014-07-21,,26.84631578947368,,,,7.670833333333333,,,,64.66666666666667,215.79166666666666,,,3.8541666666666665,,4.432998462889767,2.6343749999999995,0.36009263392857127,18.470826928707364,10.976562499999998,0.0,31.8765647353362,0.0,4.09196174918831,0.0,20.050314465408807,0.0,23.875,4525.0,2285.0,2240.0,1389.0,690.0,699.0,0.0,Good,NO2_SubIndex,NO2
62,Seattle 10th & Weller,2014-07-22,,26.767083333333332,,,,11.8375,,,,62.916666666666664,185.875,,,2.6625,,6.809027777777778,4.810116792929292,0.4432690277777776,28.370949074074076,20.042153303872052,0.0,45.10729613733906,0.0,5.037148042929291,0.0,25.25196540880503,0.0,30.0,4778.0,2416.0,2362.0,1325.0,640.0,685.0,0.09,Good,PM2.5MO_SubIndex,PM2.5
63,Seattle 10th & Weller,2014-07-23,,25.3365,,,,10.054166666666667,,,,60.833333333333336,195.41666666666666,,,5.308333333333334,,7.234780844155844,5.567881944444444,0.43564627976190456,30.144920183982688,23.19950810185185,0.0,38.83129172627563,0.0,4.95052590638528,0.0,19.9186320754717,0.0,32.375,1989.0,993.0,996.0,618.0,282.0,336.0,17.905833333,Good,PM2.5MO_SubIndex,PM2.5
64,Seattle 10th & Weller,2014-07-24,,17.547916666666666,,,,5.741666666666667,,,,60.166666666666664,127.08333333333333,,,5.604166666666667,,5.239583333333333,4.535243055555555,0.4715606150793649,21.831597222222225,18.896846064814813,0.0,23.923611111111114,0.0,5.3586433531746005,0.0,16.554638364779873,0.0,27.166666666666668,3002.0,1516.0,1486.0,918.0,439.0,479.0,0.74,Good,PM2.5MO_SubIndex,PM2.5
65,Seattle 10th & Weller,2014-07-25,,19.3445,,,,6.058333333333334,,,,63.916666666666664,149.45833333333334,,,4.5,,4.932291666666667,4.440791062801932,0.3860354265873014,20.55121527777778,18.50329609500805,0.0,25.124657248450166,0.0,4.386766211219334,0.0,15.207940251572326,0.0,25.25,4072.0,2100.0,1972.0,1219.0,593.0,626.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
66,Seattle 10th & Weller,2014-07-26,,16.980416666666667,,,,6.216666666666666,,,,65.91666666666667,169.0,,,4.641666666666667,,5.986413043478261,4.925158514492753,0.4865026041666665,24.94338768115942,20.52149381038647,0.0,25.68334227467811,0.0,5.528438683712118,0.0,16.01926100628931,0.0,26.125,2710.0,1488.0,1222.0,980.0,498.0,482.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
67,Seattle 10th & Weller,2014-07-27,,14.040416666666665,,,,6.325,,,,69.375,184.54166666666666,,,4.8875,,4.966725680720246,4.318455615942028,0.3361840773809522,20.694690336334357,17.99356506642512,0.0,26.354166666666668,0.0,3.8202736066017295,0.0,13.245676100628932,0.0,21.791666666666668,2627.0,1419.0,1208.0,961.0,474.0,487.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
68,Seattle 10th & Weller,2014-07-28,,29.539411764705882,,,,10.2125,,,,71.75,210.70833333333334,,,4.3374999999999995,,7.203125,6.197777464081811,0.5274296626984125,30.013020833333332,25.82407276700755,0.0,39.17106282784931,0.0,5.993518894300142,0.0,19.73938679245283,0.0,35.708333333333336,4796.0,2431.0,2365.0,1416.0,698.0,718.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
69,Seattle 10th & Weller,2014-07-29,,20.99625,,,,7.8136363636363635,,,,72.16666666666667,181.5,,,4.2625,,5.364583333333333,4.3179360569985565,0.37906325892857123,22.352430555555557,17.991400237493988,0.0,28.32558416785885,0.0,4.307537033279218,0.0,19.807783018867926,0.0,28.0,5248.0,2606.0,2642.0,1522.0,753.0,769.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
70,Seattle 10th & Weller,2014-07-30,,21.9325,,,,8.466666666666667,,,,70.125,211.54166666666666,,,4.791666666666667,,5.527098429951692,3.988194444444444,0.3801103422619046,23.029576791465377,16.61747685185185,0.0,33.051308416785886,0.0,4.3194357075216425,0.0,20.691037735849058,0.0,26.25,5059.0,2485.0,2574.0,1492.0,729.0,763.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
71,Seattle 10th & Weller,2014-07-31,,18.340434782608696,,,,7.079166666666667,,,,72.34782608695652,159.1304347826087,,,4.8826086956521735,,5.402029808959156,4.019753925120773,0.36020647321428556,22.50845753732982,16.74897468800322,0.0,28.399350262279444,0.0,4.093255377435063,0.0,16.5813679245283,0.0,25.25,4835.0,2405.0,2430.0,1289.0,639.0,650.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
72,Seattle 10th & Weller,2014-08-01,0.625705,34.579,,,,12.008333333333333,,,,71.83333333333333,192.58333333333334,,,3.591666666666667,,4.25792459987254,2.886406671528954,0.3659163095238093,17.74135249946892,12.026694464703974,0.0,45.86962029089175,0.0,4.158139880952379,0.0,27.184748427672957,0.0,30.791666666666668,4106.0,2052.0,2054.0,1317.0,668.0,649.0,0.06,Good,NO2_SubIndex,NO2
73,Seattle 10th & Weller,2014-08-02,0.7035583333333334,41.79916666666667,,,,17.9875,,,,69.91666666666667,251.83333333333334,,,2.970833333333333,,7.458291404015088,5.732130701424179,0.46896562499999983,30.7301406756073,23.883877922600746,0.0,62.55886385312351,0.0,5.329154829545453,0.0,39.42082820617993,0.0,40.166666666666664,2110.0,1136.0,974.0,818.0,391.0,427.0,0.9500000000000001,Good,NO2_SubIndex,NO2
74,Seattle 10th & Weller,2014-08-03,0.48765,24.95958333333333,,,,13.029166666666667,,,,72.66666666666667,227.125,,,3.975,,7.944444444444444,12.271546052631578,0.2965059523809522,32.71017127642664,4.197343714705219,0.0,49.65054244158321,0.0,3.36938582251082,0.0,23.54677672955975,0.0,33.625,2517.0,1330.0,1187.0,872.0,434.0,438.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
75,Seattle 10th & Weller,2014-08-04,0.663365,38.9255,,,,15.4375,,,,73.29166666666667,230.75,,,3.9458333333333333,,7.987847222222222,,0.46514430555555536,33.28269675925926,0.0,0.0,55.55697126847878,0.0,5.285730744949493,0.0,30.53574480448455,0.0,40.333333333333336,4690.0,2299.0,2391.0,1246.0,611.0,635.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
76,Seattle 10th & Weller,2014-08-05,0.5235208333333333,26.152083333333334,,,,8.804166666666667,,,,65.91666666666667,244.25,,,5.3,,6.708148056653491,,0.42810687499999983,27.950616902722885,0.0,0.0,36.12623688602766,0.0,4.864850852272725,0.0,24.67177672955975,0.0,32.0,4819.0,2392.0,2427.0,1329.0,648.0,681.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
77,Seattle 10th & Weller,2014-08-06,0.509775,24.91416666666667,,,,8.62857142857143,,,,68.125,250.91666666666666,,,4.070833333333334,,4.246917937135328,,0.3055070684523808,17.695491404730536,0.0,0.0,31.034737124463522,0.0,3.4716712324134176,0.0,23.503930817610065,0.0,24.416666666666668,4778.0,2367.0,2411.0,1377.0,679.0,698.0,0.0,Good,NO2_SubIndex,NO2
78,Seattle 10th & Weller,2014-08-07,0.4871208333333333,24.176666666666666,,,,9.4125,,,,67.875,214.33333333333334,,,4.183333333333334,,5.4616477272727275,,0.4138610119047617,22.75686553030303,0.0,0.0,38.57676144492132,0.0,4.7029660443722925,0.0,22.80817610062893,0.0,26.0,4553.0,2261.0,2292.0,1302.0,627.0,675.0,0.0,Good,NO2_SubIndex,NO2
79,Seattle 10th & Weller,2014-08-08,0.4870941176470588,20.5,,,,8.083333333333334,,,,66.83333333333333,150.70833333333334,,,4.604166666666667,,4.483722791002539,,0.41698071428571415,18.682178295843915,0.0,0.0,33.544796137339056,0.0,1.9743405032467525,0.0,13.698899371069182,0.0,22.666666666666668,3956.0,1901.0,2055.0,1115.0,539.0,576.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
80,Seattle 10th & Weller,2014-08-09,0.28715833333333335,13.590416666666668,,,,6.575,,,,68.04166666666667,149.41666666666666,,,4.891666666666667,,5.077630928853755,,0.37958791666666647,21.156795536890645,0.0,0.0,27.302172746781114,0.0,3.5945825441919173,0.0,12.821147798742139,0.0,21.875,2429.0,1289.0,1140.0,788.0,386.0,402.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
81,Seattle 10th & Weller,2014-08-10,0.44530000000000003,19.60875,,,,9.200000000000001,,,,72.91666666666667,169.29166666666666,,,3.670833333333333,,6.100694444444444,,0.4362747023809522,25.419560185185187,0.0,0.0,37.6813602765856,0.0,4.95766707251082,0.0,18.49882075471698,0.0,25.791666666666668,2550.0,1380.0,1170.0,940.0,418.0,522.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
82,Seattle 10th & Weller,2014-08-11,0.78332,52.438,,,,20.722727272727273,,,,76.875,200.08333333333334,,,3.3625000000000003,,6.5625,,0.4043377976190474,27.34375,0.0,0.0,62.30925355796628,0.0,4.594747700216447,0.0,41.73836136177194,0.0,48.708333333333336,4325.0,2110.0,2215.0,1165.0,575.0,590.0,0.0,Good,NO2_SubIndex,NO2
83,Seattle 10th & Weller,2014-08-12,0.5688041666666667,37.12833333333334,,,,18.125,,,,71.125,212.125,,,3.9875000000000003,,7.153230676328502,,0.42642326388888874,29.80512781803543,0.0,0.0,62.652896995708154,0.0,4.845718907828281,0.0,34.915137065901014,0.0,37.416666666666664,3767.0,1889.0,1878.0,978.0,470.0,508.0,1.65,Good,NO2_SubIndex,NO2
84,Seattle 10th & Weller,2014-08-13,0.47794583333333335,20.065833333333334,,,,5.463636363636364,,,,65.79166666666667,214.125,,,6.291666666666667,,5.18822265017118,,0.42182745535714267,21.61759437571325,0.0,0.0,20.868055555555557,0.0,4.793493810876622,0.0,18.93003144654088,0.0,22.75,3286.0,1613.0,1673.0,770.0,389.0,381.0,31.995,Good,PM2.5MO_SubIndex,PM2.5
85,Seattle 10th & Weller,2014-08-14,0.7071999999999999,34.60125,,,,14.5,,,,64.20833333333333,255.0,,,3.0500000000000003,,3.7055786906330384,,0.33955701884920614,15.439911210970996,0.0,0.0,53.224174415832145,0.0,3.858602486922797,0.0,32.64268867924528,0.0,32.583333333333336,4029.0,2009.0,2020.0,1043.0,509.0,534.0,0.03,Good,NO2_SubIndex,NO2
86,Seattle 10th & Weller,2014-08-15,0.8235473684210527,32.471500000000006,,,,13.75,,,,66.875,220.45833333333334,,,2.8958333333333335,,3.7115947910784866,,0.3879003124999998,15.464978296160362,0.0,0.0,52.0036063423939,0.0,4.407958096590907,0.0,25.527908805031448,0.0,28.291666666666668,3122.0,1490.0,1632.0,817.0,394.0,423.0,0.9550000000000001,Good,NO2_SubIndex,NO2
87,Seattle 10th & Weller,2014-08-16,0.5860541666666667,21.184166666666666,,,,9.220833333333333,,,,68.0,237.16666666666666,,,3.8666666666666667,,5.455087560386474,,0.4119718749999998,22.729531501610307,0.0,0.0,37.90392525035765,0.0,4.681498579545452,0.0,19.98506289308176,0.0,24.041666666666668,2384.0,1218.0,1166.0,703.0,353.0,350.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
88,Seattle 10th & Weller,2014-08-17,0.5661583333333333,20.5225,,,,9.683333333333334,,,,68.33333333333333,262.9583333333333,,,3.8791666666666664,,4.706295289855072,,0.33987864583333316,19.609563707729468,0.0,0.0,40.152002861230336,0.0,3.86225733901515,0.0,19.360849056603772,0.0,22.541666666666668,2446.0,1293.0,1153.0,695.0,335.0,360.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
89,Seattle 10th & Weller,2014-08-18,0.7064549999999999,31.253500000000003,,,,11.279166666666667,,,,70.375,226.625,,,3.7458333333333336,,5.362847222222222,,0.43677517361111096,22.345196759259263,0.0,0.0,45.26578147353362,0.0,4.963354245580806,0.0,24.570361635220124,0.0,29.041666666666668,4636.0,2214.0,2422.0,1299.0,662.0,637.0,0.0,Good,NO2_SubIndex,NO2
90,Seattle 10th & Weller,2014-08-19,0.6592375,30.795416666666668,,,,11.916666666666666,,,,71.04166666666667,230.33333333333334,,,4.345833333333333,,7.928819444444444,,0.4685371527777776,33.03674768518518,0.0,0.0,45.63923164043873,0.0,5.3242858270202005,0.0,29.019192644243915,0.0,36.25,4934.0,2435.0,2499.0,1349.0,638.0,711.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
91,Seattle 10th & Weller,2014-08-20,0.5154090909090909,20.741818181818182,,,,8.858333333333333,,,,64.25,203.45833333333334,,,7.408333333333334,,4.786657334211682,,0.328644419642857,19.944405559215344,0.0,0.0,36.90972222222222,0.0,3.734595677759738,0.0,17.937106918238992,0.0,22.541666666666668,4189.0,2061.0,2128.0,1222.0,600.0,622.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
92,Seattle 10th & Weller,2014-08-21,0.5972541666666666,27.84166666666667,,,,10.75,,,,62.833333333333336,204.125,,,4.529166666666667,,4.6187809774766295,,0.36873333333333314,19.24492073948596,0.0,0.0,44.055495946590376,0.0,4.190151515151514,0.0,26.26572327044025,0.0,26.541666666666668,4324.0,2176.0,2148.0,1198.0,593.0,605.0,0.0,Good,NO2_SubIndex,NO2
93,Seattle 10th & Weller,2014-08-22,0.5984149999999999,25.6265,,,,11.895833333333334,,,,65.41666666666667,167.95833333333334,,,3.8041666666666667,,7.247131642512077,,0.41428187996031723,30.196381843800324,0.0,0.0,46.351782308059136,0.0,4.707748635912696,0.0,20.146619496855347,0.0,32.208333333333336,3835.0,1873.0,1962.0,1102.0,521.0,581.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
94,Seattle 10th & Weller,2014-08-23,0.7868499999999999,38.32375,,,,18.5,,,,68.25,244.625,,,3.2458333333333336,,4.592740476850889,,0.3611989583333332,19.13641865354537,0.0,0.0,63.73390557939914,0.0,4.104533617424241,0.0,36.11527549904293,0.0,36.166666666666664,2430.0,1303.0,1127.0,1049.0,519.0,530.0,0.0,Good,NO2_SubIndex,NO2
95,Seattle 10th & Weller,2014-08-24,0.6372208333333333,29.894166666666667,,,,17.337500000000002,,,,65.66666666666667,269.75,,,3.7875,,3.2235524891774894,,0.3581184523809522,13.431468704906207,0.0,0.0,61.2392703862661,0.0,4.069527867965366,0.0,28.202044025157235,0.0,28.208333333333332,2419.0,1281.0,1138.0,815.0,410.0,405.0,0.0,Good,NO2_SubIndex,NO2
96,Seattle 10th & Weller,2014-08-25,0.8530599999999999,43.018,,,,18.554166666666667,,,,69.91666666666667,226.41666666666666,,,3.404166666666667,,3.8991938013677143,,0.372644474206349,16.246640839032143,0.0,0.0,63.75909036719123,0.0,4.2345962977994205,0.0,33.7387715340443,0.0,36.5,4983.0,2479.0,2504.0,1506.0,748.0,758.0,0.0,Good,NO2_SubIndex,NO2
97,Seattle 10th & Weller,2014-08-26,0.8555125,49.14541666666667,,,,19.83809523809524,,,,72.625,250.04166666666666,,,3.225,,6.4956219806763285,,0.4919367559523808,27.065091586151368,0.0,0.0,57.93551800190749,0.0,5.590190408549781,0.0,46.20805133989609,0.0,47.166666666666664,5551.0,2727.0,2824.0,1459.0,729.0,730.0,0.0,Good,NO2_SubIndex,NO2
98,Seattle 10th & Weller,2014-08-27,0.6929708333333333,34.635416666666664,,,,15.204166666666666,,,,71.95833333333333,207.45833333333334,,,3.654166666666667,,6.973119196624631,,0.39311165674603155,29.0546633192693,0.0,0.0,52.93656115879829,0.0,4.467177917568541,0.0,32.6409710828548,0.0,39.458333333333336,5046.0,2501.0,2545.0,1392.0,700.0,692.0,0.0,Good,NO2_SubIndex,NO2
99,Seattle 10th & Weller,2014-08-28,0.6599333333333334,25.315416666666668,,,,7.5,,,,66.625,220.29166666666666,,,4.195833333333333,,8.87326388888889,,0.4497546874999998,36.87686898942935,0.0,0.0,30.946366833571773,0.0,5.110848721590907,0.0,23.88246855345912,0.0,37.166666666666664,4409.0,2208.0,2201.0,1135.0,547.0,588.0,0.0,Good,PM2.5MO_SubIndex,PM2.5
100,Seattle 10th & Weller,2014-08-29,0.635135294117647,28.167894736842108,,,,7.0260869565217385,,,,65.26086956521739,231.65217391304347,,,4.947826086956522,,8.699275362318842,,0.33467507246376793,35.7573772573656,0.0,0.0,29.275362318840582,0.0,3.8031258234519085,0.0,21.952009844134537,0.0,36.391304347826086,3188.0,1546.0,1642.0,866.0,424.0,442.0,0.03,Good,PM2.5MO_SubIndex,PM2.5
101,Seattle 10th & Weller,2014-08-30,0.4474875,23.655,,,,7.55,,,,62.083333333333336,201.25,,,3.225,,9.451162439613526,,0.4579439980158728,39.3798434983897,0.0,0.0,31.162598354792564,0.0,5.203909068362191,0.0,22.316037735849054,0.0,39.375,859.0,456.0,403.0,225.0,111.0,114.0,4.65,Good,PM2.5MO_SubIndex,PM2.5
