"X","Site","Date","CO","NO2","NO2_caps","ozone","PM2.5_MO","PM2.5_FEM","RH","SO2","Temperature","Temperature_10_m","Wind_Direction_s","Wind_Direction_v","Wind_Speed_p","Wind_Speed_s","Ozone_8hr_avg","PM2.5_MO_24hr_avg","PM2.5_FEM_24hr_avg","CO_8hr_avg","PM2.5MO_SubIndex","PM2.5FEM_SubIndex","PM2.5_1hrMO_SubIndex","PM2.5_1hrFEM_SubIndex","X03_SubIndex","CO_SubIndex","SO2_SubIndex","NO2_SubIndex","NO2_CAPS_SubIndex","AQI_calculated","Fremont.Bridge.Total","Fremont.Bridge.East.Sidewalk","Fremont.Bridge.West.Sidewalk","Spokane.St..Bridge.Total","West","East","precip_accum_one_hour_set_1","AQI_bucket_calculated","AQI_calculated_where","AQI_Cause","mPM","mNO2","mWS","mWD","DOW","weekday","month","AQ_cat"
46,"Seattle 10th & Weller",2014-07-06,NA,18.5291666666667,NA,NA,NA,10.2125,NA,NA,NA,70.7083333333333,217.916666666667,NA,NA,4.7875,NA,NA,3.96878156565657,0.343789434523809,0,16.5365898569024,0,38.9263680257511,0,3.90669811958874,0,17.4803459119497,0,19.125,2882,1577,1305,979,507,472,0,"Good","NO2_SubIndex","NO2",10.2125,18.5291666666667,4.7875,217.916666666667,1,"Sun","%b","less"
47,"Seattle 10th & Weller",2014-07-07,NA,13.4785,NA,NA,NA,8.3125,NA,NA,NA,70.625,143.166666666667,NA,NA,4.9,NA,NA,4.6839769982433,0.372199826388889,0,19.5165708260138,0,33.8339741297091,0,4.22954348169192,0,10.5963050314465,0,19.625,4456,2254,2202,1248,610,638,0,"Good","PM2.5FEM_SubIndex","PM2.5",8.3125,13.4785,4.9,143.166666666667,2,"Mon","%b","less"
48,"Seattle 10th & Weller",2014-07-08,NA,17.1833333333333,NA,NA,NA,7.59583333333333,NA,NA,NA,72,192.375,NA,NA,4.50833333333333,NA,NA,4.58159496753247,0.396071984126984,0,19.0899790313853,0,29.6680525751073,0,4.500818001443,0,16.2106918238994,0,21.2916666666667,5215,2609,2606,1491,718,773,0,"Good","PM2.5FEM_SubIndex","PM2.5",7.59583333333333,17.1833333333333,4.50833333333333,192.375,3,"Tue","%b","less"
49,"Seattle 10th & Weller",2014-07-09,NA,30.703,NA,NA,NA,9.59166666666667,NA,NA,NA,68.6666666666667,219.708333333333,NA,NA,4.26666666666667,NA,NA,3.44261775362319,0.412343675595238,0,14.3442406400966,0,39.2633077014783,0,4.68572358630952,0,24.1375786163522,0,26.7083333333333,5135,2591,2544,1442,699,743,0,"Good","NO2_SubIndex","NO2",9.59166666666667,30.703,4.26666666666667,219.708333333333,4,"Wed","%b","less"
50,"Seattle 10th & Weller",2014-07-10,NA,24.8690476190476,NA,NA,NA,9.64090909090909,NA,NA,NA,69.5833333333333,248.958333333333,NA,NA,4.28333333333333,NA,NA,7.84244414251208,0.63966,0,32.6768505938003,0,35.463683237959,0,0.302869318181818,0,20.5286949685535,0,33.7083333333333,4800,2478,2322,1316,648,668,0,"Good","PM2.5FEM_SubIndex","PM2.5",9.64090909090909,24.8690476190476,4.28333333333333,248.958333333333,5,"Thu","%b","less"
52,"Seattle 10th & Weller",2014-07-12,NA,35.5933333333333,NA,NA,NA,13.1,NA,NA,NA,74.3333333333333,240.818181818182,NA,NA,4.00909090909091,NA,NA,4.03159060965385,0.430623339598997,0,16.798294206891,0,44.7364741838991,0,4.22615880804801,0,13.7367066895369,0,23.8181818181818,2480,1244,1236,873,434,439,0,"Good","PM2.5FEM_SubIndex","PM2.5",13.1,35.5933333333333,4.00909090909091,240.818181818182,7,"Sat","%b","less"
53,"Seattle 10th & Weller",2014-07-13,NA,NA,NA,NA,NA,15.0333333333333,NA,NA,NA,73.0416666666667,242.041666666667,NA,NA,3.9,NA,NA,4.8265625,0.3825078125,0,20.1106770833333,0,54.64912672866,0,4.3466796875,0,0,0,20.125,2298,1264,1034,736,352,384,0,"Good","PM2.5FEM_SubIndex","PM2.5",15.0333333333333,NA,3.9,242.041666666667,1,"Sun","%b","less"
54,"Seattle 10th & Weller",2014-07-14,NA,33.6194117647059,NA,NA,NA,10.7416666666667,NA,NA,NA,70.125,249.75,NA,NA,5.1,NA,NA,4.26111111111111,0.381341319444444,0,17.7546296296296,0,42.5215337386743,0,4.33342408459596,0,22.4658018867925,0,26.5833333333333,4411,2216,2195,1268,614,654,0.03,"Good","NO2_SubIndex","NO2",10.7416666666667,33.6194117647059,5.1,249.75,2,"Mon","%b","less"
55,"Seattle 10th & Weller",2014-07-15,NA,34.1516666666667,NA,NA,NA,13.9875,NA,NA,NA,69,264.583333333333,NA,NA,4.15416666666667,NA,7.78726713458332,6.09588381877784,0.50039158234127,31.0949902943431,25.3995159115743,0,52.9510908440629,0,5.68626798115079,0,32.2185534591195,0,34.8333333333333,4941,2476,2465,1343,673,670,0,"Good","NO2_SubIndex","NO2",13.9875,34.1516666666667,4.15416666666667,264.583333333333,3,"Tue","%b","less"
56,"Seattle 10th & Weller",2014-07-16,NA,41.963,NA,NA,NA,14.7478260869565,NA,NA,NA,71.3333333333333,248.25,NA,NA,4.18333333333333,NA,8.11325894817743,6.71128472222222,0.463779166666666,33.8052456174059,27.9636863425926,0,52.6746542680019,0,5.2702178030303,0,32.9138467322942,0,39.2916666666667,5009,2482,2527,1404,698,706,0,"Good","PM2.5MO_SubIndex","PM2.5",14.7478260869565,41.963,4.18333333333333,248.25,4,"Wed","%b","less"
57,"Seattle 10th & Weller",2014-07-17,NA,22.9584210526316,NA,NA,NA,12.6,NA,NA,NA,66.5,219.916666666667,NA,NA,6.64583333333333,NA,5.8733951914099,3.81232638888889,0.3710109375,4.07874666070132,15.884693287037,0,49.3626311397234,0,4.21603338068182,0,17.1466194968553,0,22.4166666666667,4535,2310,2225,1267,604,663,0,"Good","NO2_SubIndex","NO2",12.6,22.9584210526316,6.64583333333333,219.916666666667,5,"Thu","%b","less"
58,"Seattle 10th & Weller",2014-07-18,NA,26.7938888888889,NA,NA,NA,11.8458333333333,NA,NA,NA,65.5833333333333,226.125,NA,NA,5.72916666666667,NA,NA,4.91354166666667,0.412046919642857,0,20.4730902777778,0,47.5916487839771,0,4.68235135957792,0,18.9579402515723,0,24.7916666666667,4135,2099,2036,1121,539,582,0,"Good","PM2.5FEM_SubIndex","PM2.5",11.8458333333333,26.7938888888889,5.72916666666667,226.125,6,"Fri","%b","less"
59,"Seattle 10th & Weller",2014-07-19,NA,11.0883333333333,NA,NA,NA,3.81666666666667,NA,NA,NA,66.2916666666667,210.125,NA,NA,8.1,NA,4.51544065014915,3.70989583333333,0.393904166666666,17.2464747054308,15.4578993055556,0,15.9027777777778,0,4.47618371212121,0,10.4606918238994,0,18.8333333333333,2120,1059,1061,633,312,321,0,"Good","PM2.5MO_SubIndex","PM2.5",3.81666666666667,11.0883333333333,8.1,210.125,7,"Sat","%b","less"
60,"Seattle 10th & Weller",2014-07-20,NA,9.04625,NA,NA,NA,4.31666666666667,NA,NA,NA,60.1666666666667,91.4166666666667,NA,NA,4.31666666666667,NA,3.99202091609128,2.40212107487923,0.330048883928571,16.6334204837137,10.0088378119968,0,17.9861111111111,0,3.75055549918831,0,8.53419811320755,0,17.125,1535,809,726,585,293,292,0,"Good","PM2.5MO_SubIndex","PM2.5",4.31666666666667,9.04625,4.31666666666667,91.4166666666667,1,"Sun","%b","less"
61,"Seattle 10th & Weller",2014-07-21,NA,26.8463157894737,NA,NA,NA,7.67083333333333,NA,NA,NA,64.6666666666667,215.791666666667,NA,NA,3.85416666666667,NA,4.43299846288977,2.634375,0.360092633928571,18.4708269287074,10.9765625,0,31.8765647353362,0,4.09196174918831,0,20.0503144654088,0,23.875,4525,2285,2240,1389,690,699,0,"Good","NO2_SubIndex","NO2",7.67083333333333,26.8463157894737,3.85416666666667,215.791666666667,2,"Mon","%b","less"
62,"Seattle 10th & Weller",2014-07-22,NA,26.7670833333333,NA,NA,NA,11.8375,NA,NA,NA,62.9166666666667,185.875,NA,NA,2.6625,NA,6.80902777777778,4.81011679292929,0.443269027777778,28.3709490740741,20.0421533038721,0,45.1072961373391,0,5.03714804292929,0,25.251965408805,0,30,4778,2416,2362,1325,640,685,0.09,"Good","PM2.5MO_SubIndex","PM2.5",11.8375,26.7670833333333,2.6625,185.875,3,"Tue","%b","less"
63,"Seattle 10th & Weller",2014-07-23,NA,25.3365,NA,NA,NA,10.0541666666667,NA,NA,NA,60.8333333333333,195.416666666667,NA,NA,5.30833333333333,NA,7.23478084415584,5.56788194444444,0.435646279761905,30.1449201839827,23.1995081018519,0,38.8312917262756,0,4.95052590638528,0,19.9186320754717,0,32.375,1989,993,996,618,282,336,17.905833333,"Good","PM2.5MO_SubIndex","PM2.5",10.0541666666667,25.3365,5.30833333333333,195.416666666667,4,"Wed","%b","less"
64,"Seattle 10th & Weller",2014-07-24,NA,17.5479166666667,NA,NA,NA,5.74166666666667,NA,NA,NA,60.1666666666667,127.083333333333,NA,NA,5.60416666666667,NA,5.23958333333333,4.53524305555556,0.471560615079365,21.8315972222222,18.8968460648148,0,23.9236111111111,0,5.3586433531746,0,16.5546383647799,0,27.1666666666667,3002,1516,1486,918,439,479,0.74,"Good","PM2.5MO_SubIndex","PM2.5",5.74166666666667,17.5479166666667,5.60416666666667,127.083333333333,5,"Thu","%b","less"
65,"Seattle 10th & Weller",2014-07-25,NA,19.3445,NA,NA,NA,6.05833333333333,NA,NA,NA,63.9166666666667,149.458333333333,NA,NA,4.5,NA,4.93229166666667,4.44079106280193,0.386035426587301,20.5512152777778,18.5032960950081,0,25.1246572484502,0,4.38676621121933,0,15.2079402515723,0,25.25,4072,2100,1972,1219,593,626,0,"Good","PM2.5MO_SubIndex","PM2.5",6.05833333333333,19.3445,4.5,149.458333333333,6,"Fri","%b","less"
66,"Seattle 10th & Weller",2014-07-26,NA,16.9804166666667,NA,NA,NA,6.21666666666667,NA,NA,NA,65.9166666666667,169,NA,NA,4.64166666666667,NA,5.98641304347826,4.92515851449275,0.486502604166667,24.9433876811594,20.5214938103865,0,25.6833422746781,0,5.52843868371212,0,16.0192610062893,0,26.125,2710,1488,1222,980,498,482,0,"Good","PM2.5MO_SubIndex","PM2.5",6.21666666666667,16.9804166666667,4.64166666666667,169,7,"Sat","%b","less"
67,"Seattle 10th & Weller",2014-07-27,NA,14.0404166666667,NA,NA,NA,6.325,NA,NA,NA,69.375,184.541666666667,NA,NA,4.8875,NA,4.96672568072025,4.31845561594203,0.336184077380952,20.6946903363344,17.9935650664251,0,26.3541666666667,0,3.82027360660173,0,13.2456761006289,0,21.7916666666667,2627,1419,1208,961,474,487,0,"Good","PM2.5MO_SubIndex","PM2.5",6.325,14.0404166666667,4.8875,184.541666666667,1,"Sun","%b","less"
68,"Seattle 10th & Weller",2014-07-28,NA,29.5394117647059,NA,NA,NA,10.2125,NA,NA,NA,71.75,210.708333333333,NA,NA,4.3375,NA,7.203125,6.19777746408181,0.527429662698413,30.0130208333333,25.8240727670076,0,39.1710628278493,0,5.99351889430014,0,19.7393867924528,0,35.7083333333333,4796,2431,2365,1416,698,718,0,"Good","PM2.5MO_SubIndex","PM2.5",10.2125,29.5394117647059,4.3375,210.708333333333,2,"Mon","%b","less"
69,"Seattle 10th & Weller",2014-07-29,NA,20.99625,NA,NA,NA,7.81363636363636,NA,NA,NA,72.1666666666667,181.5,NA,NA,4.2625,NA,5.36458333333333,4.31793605699856,0.379063258928571,22.3524305555556,17.991400237494,0,28.3255841678588,0,4.30753703327922,0,19.8077830188679,0,28,5248,2606,2642,1522,753,769,0,"Good","PM2.5MO_SubIndex","PM2.5",7.81363636363636,20.99625,4.2625,181.5,3,"Tue","%b","less"
70,"Seattle 10th & Weller",2014-07-30,NA,21.9325,NA,NA,NA,8.46666666666667,NA,NA,NA,70.125,211.541666666667,NA,NA,4.79166666666667,NA,5.52709842995169,3.98819444444444,0.380110342261905,23.0295767914654,16.6174768518519,0,33.0513084167859,0,4.31943570752164,0,20.6910377358491,0,26.25,5059,2485,2574,1492,729,763,0,"Good","PM2.5MO_SubIndex","PM2.5",8.46666666666667,21.9325,4.79166666666667,211.541666666667,4,"Wed","%b","less"
71,"Seattle 10th & Weller",2014-07-31,NA,18.3404347826087,NA,NA,NA,7.07916666666667,NA,NA,NA,72.3478260869565,159.130434782609,NA,NA,4.88260869565217,NA,5.40202980895916,4.01975392512077,0.360206473214286,22.5084575373298,16.7489746880032,0,28.3993502622794,0,4.09325537743506,0,16.5813679245283,0,25.25,4835,2405,2430,1289,639,650,0,"Good","PM2.5MO_SubIndex","PM2.5",7.07916666666667,18.3404347826087,4.88260869565217,159.130434782609,5,"Thu","%b","less"
72,"Seattle 10th & Weller",2014-08-01,0.625705,34.579,NA,NA,NA,12.0083333333333,NA,NA,NA,71.8333333333333,192.583333333333,NA,NA,3.59166666666667,NA,4.25792459987254,2.88640667152895,0.365916309523809,17.7413524994689,12.026694464704,0,45.8696202908918,0,4.15813988095238,0,27.184748427673,0,30.7916666666667,4106,2052,2054,1317,668,649,0.06,"Good","NO2_SubIndex","NO2",12.0083333333333,34.579,3.59166666666667,192.583333333333,6,"Fri","%b","less"
73,"Seattle 10th & Weller",2014-08-02,0.703558333333333,41.7991666666667,NA,NA,NA,17.9875,NA,NA,NA,69.9166666666667,251.833333333333,NA,NA,2.97083333333333,NA,7.45829140401509,5.73213070142418,0.468965625,30.7301406756073,23.8838779226007,0,62.5588638531235,0,5.32915482954545,0,39.4208282061799,0,40.1666666666667,2110,1136,974,818,391,427,0.95,"Good","NO2_SubIndex","NO2",17.9875,41.7991666666667,2.97083333333333,251.833333333333,7,"Sat","%b","less"
74,"Seattle 10th & Weller",2014-08-03,0.48765,24.9595833333333,NA,NA,NA,13.0291666666667,NA,NA,NA,72.6666666666667,227.125,NA,NA,3.975,NA,7.94444444444444,12.2715460526316,0.296505952380952,32.7101712764266,4.19734371470522,0,49.6505424415832,0,3.36938582251082,0,23.5467767295597,0,33.625,2517,1330,1187,872,434,438,0,"Good","PM2.5MO_SubIndex","PM2.5",13.0291666666667,24.9595833333333,3.975,227.125,1,"Sun","%b","less"
75,"Seattle 10th & Weller",2014-08-04,0.663365,38.9255,NA,NA,NA,15.4375,NA,NA,NA,73.2916666666667,230.75,NA,NA,3.94583333333333,NA,7.98784722222222,NA,0.465144305555555,33.2826967592593,0,0,55.5569712684788,0,5.28573074494949,0,30.5357448044846,0,40.3333333333333,4690,2299,2391,1246,611,635,0,"Good","PM2.5MO_SubIndex","PM2.5",15.4375,38.9255,3.94583333333333,230.75,2,"Mon","%b","less"
76,"Seattle 10th & Weller",2014-08-05,0.523520833333333,26.1520833333333,NA,NA,NA,8.80416666666667,NA,NA,NA,65.9166666666667,244.25,NA,NA,5.3,NA,6.70814805665349,NA,0.428106875,27.9506169027229,0,0,36.1262368860277,0,4.86485085227272,0,24.6717767295597,0,32,4819,2392,2427,1329,648,681,0,"Good","PM2.5MO_SubIndex","PM2.5",8.80416666666667,26.1520833333333,5.3,244.25,3,"Tue","%b","less"
77,"Seattle 10th & Weller",2014-08-06,0.509775,24.9141666666667,NA,NA,NA,8.62857142857143,NA,NA,NA,68.125,250.916666666667,NA,NA,4.07083333333333,NA,4.24691793713533,NA,0.305507068452381,17.6954914047305,0,0,31.0347371244635,0,3.47167123241342,0,23.5039308176101,0,24.4166666666667,4778,2367,2411,1377,679,698,0,"Good","NO2_SubIndex","NO2",8.62857142857143,24.9141666666667,4.07083333333333,250.916666666667,4,"Wed","%b","less"
78,"Seattle 10th & Weller",2014-08-07,0.487120833333333,24.1766666666667,NA,NA,NA,9.4125,NA,NA,NA,67.875,214.333333333333,NA,NA,4.18333333333333,NA,5.46164772727273,NA,0.413861011904762,22.756865530303,0,0,38.5767614449213,0,4.70296604437229,0,22.8081761006289,0,26,4553,2261,2292,1302,627,675,0,"Good","NO2_SubIndex","NO2",9.4125,24.1766666666667,4.18333333333333,214.333333333333,5,"Thu","%b","less"
79,"Seattle 10th & Weller",2014-08-08,0.487094117647059,20.5,NA,NA,NA,8.08333333333333,NA,NA,NA,66.8333333333333,150.708333333333,NA,NA,4.60416666666667,NA,4.48372279100254,NA,0.416980714285714,18.6821782958439,0,0,33.5447961373391,0,1.97434050324675,0,13.6988993710692,0,22.6666666666667,3956,1901,2055,1115,539,576,0,"Good","PM2.5MO_SubIndex","PM2.5",8.08333333333333,20.5,4.60416666666667,150.708333333333,6,"Fri","%b","less"
80,"Seattle 10th & Weller",2014-08-09,0.287158333333333,13.5904166666667,NA,NA,NA,6.575,NA,NA,NA,68.0416666666667,149.416666666667,NA,NA,4.89166666666667,NA,5.07763092885375,NA,0.379587916666666,21.1567955368906,0,0,27.3021727467811,0,3.59458254419192,0,12.8211477987421,0,21.875,2429,1289,1140,788,386,402,0,"Good","PM2.5MO_SubIndex","PM2.5",6.575,13.5904166666667,4.89166666666667,149.416666666667,7,"Sat","%b","less"
81,"Seattle 10th & Weller",2014-08-10,0.4453,19.60875,NA,NA,NA,9.2,NA,NA,NA,72.9166666666667,169.291666666667,NA,NA,3.67083333333333,NA,6.10069444444444,NA,0.436274702380952,25.4195601851852,0,0,37.6813602765856,0,4.95766707251082,0,18.498820754717,0,25.7916666666667,2550,1380,1170,940,418,522,0,"Good","PM2.5MO_SubIndex","PM2.5",9.2,19.60875,3.67083333333333,169.291666666667,1,"Sun","%b","less"
82,"Seattle 10th & Weller",2014-08-11,0.78332,52.438,NA,NA,NA,20.7227272727273,NA,NA,NA,76.875,200.083333333333,NA,NA,3.3625,NA,6.5625,NA,0.404337797619047,27.34375,0,0,62.3092535579663,0,4.59474770021645,0,41.7383613617719,0,48.7083333333333,4325,2110,2215,1165,575,590,0,"Good","NO2_SubIndex","NO2",20.7227272727273,52.438,3.3625,200.083333333333,2,"Mon","%b","less"
83,"Seattle 10th & Weller",2014-08-12,0.568804166666667,37.1283333333333,NA,NA,NA,18.125,NA,NA,NA,71.125,212.125,NA,NA,3.9875,NA,7.1532306763285,NA,0.426423263888889,29.8051278180354,0,0,62.6528969957082,0,4.84571890782828,0,34.915137065901,0,37.4166666666667,3767,1889,1878,978,470,508,1.65,"Good","NO2_SubIndex","NO2",18.125,37.1283333333333,3.9875,212.125,3,"Tue","%b","less"
84,"Seattle 10th & Weller",2014-08-13,0.477945833333333,20.0658333333333,NA,NA,NA,5.46363636363636,NA,NA,NA,65.7916666666667,214.125,NA,NA,6.29166666666667,NA,5.18822265017118,NA,0.421827455357143,21.6175943757132,0,0,20.8680555555556,0,4.79349381087662,0,18.9300314465409,0,22.75,3286,1613,1673,770,389,381,31.995,"Good","PM2.5MO_SubIndex","PM2.5",5.46363636363636,20.0658333333333,6.29166666666667,214.125,4,"Wed","%b","less"
85,"Seattle 10th & Weller",2014-08-14,0.7072,34.60125,NA,NA,NA,14.5,NA,NA,NA,64.2083333333333,255,NA,NA,3.05,NA,3.70557869063304,NA,0.339557018849206,15.439911210971,0,0,53.2241744158321,0,3.8586024869228,0,32.6426886792453,0,32.5833333333333,4029,2009,2020,1043,509,534,0.03,"Good","NO2_SubIndex","NO2",14.5,34.60125,3.05,255,5,"Thu","%b","less"
86,"Seattle 10th & Weller",2014-08-15,0.823547368421053,32.4715,NA,NA,NA,13.75,NA,NA,NA,66.875,220.458333333333,NA,NA,2.89583333333333,NA,3.71159479107849,NA,0.3879003125,15.4649782961604,0,0,52.0036063423939,0,4.40795809659091,0,25.5279088050314,0,28.2916666666667,3122,1490,1632,817,394,423,0.955,"Good","NO2_SubIndex","NO2",13.75,32.4715,2.89583333333333,220.458333333333,6,"Fri","%b","less"
87,"Seattle 10th & Weller",2014-08-16,0.586054166666667,21.1841666666667,NA,NA,NA,9.22083333333333,NA,NA,NA,68,237.166666666667,NA,NA,3.86666666666667,NA,5.45508756038647,NA,0.411971875,22.7295315016103,0,0,37.9039252503577,0,4.68149857954545,0,19.9850628930818,0,24.0416666666667,2384,1218,1166,703,353,350,0,"Good","PM2.5MO_SubIndex","PM2.5",9.22083333333333,21.1841666666667,3.86666666666667,237.166666666667,7,"Sat","%b","less"
88,"Seattle 10th & Weller",2014-08-17,0.566158333333333,20.5225,NA,NA,NA,9.68333333333333,NA,NA,NA,68.3333333333333,262.958333333333,NA,NA,3.87916666666667,NA,4.70629528985507,NA,0.339878645833333,19.6095637077295,0,0,40.1520028612303,0,3.86225733901515,0,19.3608490566038,0,22.5416666666667,2446,1293,1153,695,335,360,0,"Good","PM2.5MO_SubIndex","PM2.5",9.68333333333333,20.5225,3.87916666666667,262.958333333333,1,"Sun","%b","less"
89,"Seattle 10th & Weller",2014-08-18,0.706455,31.2535,NA,NA,NA,11.2791666666667,NA,NA,NA,70.375,226.625,NA,NA,3.74583333333333,NA,5.36284722222222,NA,0.436775173611111,22.3451967592593,0,0,45.2657814735336,0,4.96335424558081,0,24.5703616352201,0,29.0416666666667,4636,2214,2422,1299,662,637,0,"Good","NO2_SubIndex","NO2",11.2791666666667,31.2535,3.74583333333333,226.625,2,"Mon","%b","less"
90,"Seattle 10th & Weller",2014-08-19,0.6592375,30.7954166666667,NA,NA,NA,11.9166666666667,NA,NA,NA,71.0416666666667,230.333333333333,NA,NA,4.34583333333333,NA,7.92881944444444,NA,0.468537152777778,33.0367476851852,0,0,45.6392316404387,0,5.3242858270202,0,29.0191926442439,0,36.25,4934,2435,2499,1349,638,711,0,"Good","PM2.5MO_SubIndex","PM2.5",11.9166666666667,30.7954166666667,4.34583333333333,230.333333333333,3,"Tue","%b","less"
91,"Seattle 10th & Weller",2014-08-20,0.515409090909091,20.7418181818182,NA,NA,NA,8.85833333333333,NA,NA,NA,64.25,203.458333333333,NA,NA,7.40833333333333,NA,4.78665733421168,NA,0.328644419642857,19.9444055592153,0,0,36.9097222222222,0,3.73459567775974,0,17.937106918239,0,22.5416666666667,4189,2061,2128,1222,600,622,0,"Good","PM2.5MO_SubIndex","PM2.5",8.85833333333333,20.7418181818182,7.40833333333333,203.458333333333,4,"Wed","%b","less"
92,"Seattle 10th & Weller",2014-08-21,0.597254166666667,27.8416666666667,NA,NA,NA,10.75,NA,NA,NA,62.8333333333333,204.125,NA,NA,4.52916666666667,NA,4.61878097747663,NA,0.368733333333333,19.244920739486,0,0,44.0554959465904,0,4.19015151515151,0,26.2657232704403,0,26.5416666666667,4324,2176,2148,1198,593,605,0,"Good","NO2_SubIndex","NO2",10.75,27.8416666666667,4.52916666666667,204.125,5,"Thu","%b","less"
93,"Seattle 10th & Weller",2014-08-22,0.598415,25.6265,NA,NA,NA,11.8958333333333,NA,NA,NA,65.4166666666667,167.958333333333,NA,NA,3.80416666666667,NA,7.24713164251208,NA,0.414281879960317,30.1963818438003,0,0,46.3517823080591,0,4.7077486359127,0,20.1466194968553,0,32.2083333333333,3835,1873,1962,1102,521,581,0,"Good","PM2.5MO_SubIndex","PM2.5",11.8958333333333,25.6265,3.80416666666667,167.958333333333,6,"Fri","%b","less"
94,"Seattle 10th & Weller",2014-08-23,0.78685,38.32375,NA,NA,NA,18.5,NA,NA,NA,68.25,244.625,NA,NA,3.24583333333333,NA,4.59274047685089,NA,0.361198958333333,19.1364186535454,0,0,63.7339055793991,0,4.10453361742424,0,36.1152754990429,0,36.1666666666667,2430,1303,1127,1049,519,530,0,"Good","NO2_SubIndex","NO2",18.5,38.32375,3.24583333333333,244.625,7,"Sat","%b","less"
95,"Seattle 10th & Weller",2014-08-24,0.637220833333333,29.8941666666667,NA,NA,NA,17.3375,NA,NA,NA,65.6666666666667,269.75,NA,NA,3.7875,NA,3.22355248917749,NA,0.358118452380952,13.4314687049062,0,0,61.2392703862661,0,4.06952786796537,0,28.2020440251572,0,28.2083333333333,2419,1281,1138,815,410,405,0,"Good","NO2_SubIndex","NO2",17.3375,29.8941666666667,3.7875,269.75,1,"Sun","%b","less"
96,"Seattle 10th & Weller",2014-08-25,0.85306,43.018,NA,NA,NA,18.5541666666667,NA,NA,NA,69.9166666666667,226.416666666667,NA,NA,3.40416666666667,NA,3.89919380136771,NA,0.372644474206349,16.2466408390321,0,0,63.7590903671912,0,4.23459629779942,0,33.7387715340443,0,36.5,4983,2479,2504,1506,748,758,0,"Good","NO2_SubIndex","NO2",18.5541666666667,43.018,3.40416666666667,226.416666666667,2,"Mon","%b","less"
97,"Seattle 10th & Weller",2014-08-26,0.8555125,49.1454166666667,NA,NA,NA,19.8380952380952,NA,NA,NA,72.625,250.041666666667,NA,NA,3.225,NA,6.49562198067633,NA,0.491936755952381,27.0650915861514,0,0,57.9355180019075,0,5.59019040854978,0,46.2080513398961,0,47.1666666666667,5551,2727,2824,1459,729,730,0,"Good","NO2_SubIndex","NO2",19.8380952380952,49.1454166666667,3.225,250.041666666667,3,"Tue","%b","less"
98,"Seattle 10th & Weller",2014-08-27,0.692970833333333,34.6354166666667,NA,NA,NA,15.2041666666667,NA,NA,NA,71.9583333333333,207.458333333333,NA,NA,3.65416666666667,NA,6.97311919662463,NA,0.393111656746032,29.0546633192693,0,0,52.9365611587983,0,4.46717791756854,0,32.6409710828548,0,39.4583333333333,5046,2501,2545,1392,700,692,0,"Good","NO2_SubIndex","NO2",15.2041666666667,34.6354166666667,3.65416666666667,207.458333333333,4,"Wed","%b","less"
99,"Seattle 10th & Weller",2014-08-28,0.659933333333333,25.3154166666667,NA,NA,NA,7.5,NA,NA,NA,66.625,220.291666666667,NA,NA,4.19583333333333,NA,8.87326388888889,NA,0.4497546875,36.8768689894293,0,0,30.9463668335718,0,5.11084872159091,0,23.8824685534591,0,37.1666666666667,4409,2208,2201,1135,547,588,0,"Good","PM2.5MO_SubIndex","PM2.5",7.5,25.3154166666667,4.19583333333333,220.291666666667,5,"Thu","%b","less"
100,"Seattle 10th & Weller",2014-08-29,0.635135294117647,28.1678947368421,NA,NA,NA,7.02608695652174,NA,NA,NA,65.2608695652174,231.652173913043,NA,NA,4.94782608695652,NA,8.69927536231884,NA,0.334675072463768,35.7573772573656,0,0,29.2753623188406,0,3.80312582345191,0,21.9520098441345,0,36.3913043478261,3188,1546,1642,866,424,442,0.03,"Good","PM2.5MO_SubIndex","PM2.5",7.02608695652174,28.1678947368421,4.94782608695652,231.652173913043,6,"Fri","%b","less"
101,"Seattle 10th & Weller",2014-08-30,0.4474875,23.655,NA,NA,NA,7.55,NA,NA,NA,62.0833333333333,201.25,NA,NA,3.225,NA,9.45116243961353,NA,0.457943998015873,39.3798434983897,0,0,31.1625983547926,0,5.20390906836219,0,22.3160377358491,0,39.375,859,456,403,225,111,114,4.65,"Good","PM2.5MO_SubIndex","PM2.5",7.55,23.655,3.225,201.25,7,"Sat","%b","less"
102,"Seattle 10th & Weller",2014-08-31,0.4779375,18.3129166666667,NA,NA,NA,6.47083333333333,NA,NA,NA,62.7916666666667,197.541666666667,NA,NA,3.29583333333333,NA,11.5590277777778,NA,0.479094642857143,47.9437390716897,0,0,26.5987124463519,0,5.4442573051948,0,17.2763364779874,0,48,1820,951,869,478,230,248,4.2,"Good","PM2.5MO_SubIndex","PM2.5",6.47083333333333,18.3129166666667,3.29583333333333,197.541666666667,1,"Sun","%b","less"
103,"Seattle 10th & Weller",2014-09-01,0.465145,14.549,NA,NA,NA,7.1,NA,NA,NA,65.0416666666667,174.083333333333,NA,NA,3.8375,NA,8.13888888888889,NA,0.451042946428571,33.912037037037,0,0,29.5833333333333,0,5.1254880275974,0,11.437893081761,0,33.9166666666667,2356,1256,1100,783,418,365,0,"Good","PM2.5MO_SubIndex","PM2.5",7.1,14.549,3.8375,174.083333333333,2,"Mon","%b","less"
