,Site,Date,CO,NO2,NO2_caps,ozone,PM2.5_MO,PM2.5_FEM,RH,SO2,Temperature,Temperature_10_m,Wind_Direction_s,Wind_Direction_v,Wind_Speed_p,Wind_Speed_s,DOY,Ozone_8hr_avg,PM2.5_MO_24hr_avg,PM2.5_FEM_24hr_avg,CO_8hr_avg,PM2.5MO_SubIndex,PM2.5FEM_SubIndex,PM2.5_1hrMO_SubIndex,PM2.5_1hrFEM_SubIndex,03_SubIndex,CO_SubIndex,SO2_SubIndex,NO2_SubIndex,NO2_CAPS_SubIndex,AQI_calculated,AQI_calculated_where,AQI_Cause,AQI_bucket_calculated
7334,Seattle 10th & Weller,2021-10-15 13:00:00,0.5105,20.9,,,8.0,,,,,61.0,195.0,,,8.7,2021-10-15,,185.58333333333334,,1.7012625,235.11845178511845,0.0,33.333333333333336,0.0,0.0,19.33252840909091,0.0,19.71698113207547,0.0,235.0,PM2.5MO_SubIndex,PM2.5,Poor
83496,Seattle Beacon Hill,2021-10-15 13:00:00,0.14759999999999998,,3.93,40.0,4.0,,68.0,0.2,,60.0,188.0,,,,2021-10-15,,185.25,,1.705375,234.7847847847848,0.0,16.666666666666668,0.0,0.0,19.379261363636363,0.28571428571428575,0.0,3.707547169811321,235.0,PM2.5MO_SubIndex,PM2.5,Poor
7335,Seattle 10th & Weller,2021-10-15 14:00:00,0.4745,22.0,,,7.0,,,,,61.0,196.0,,,8.3,2021-10-15,,185.20833333333334,,1.6914250000000002,234.74307640974308,0.0,29.166666666666668,0.0,0.0,19.220738636363638,0.0,20.754716981132077,0.0,235.0,PM2.5MO_SubIndex,PM2.5,Poor
83497,Seattle Beacon Hill,2021-10-15 14:00:00,0.1694,,4.62,40.0,3.0,,67.0,0.3,,60.0,187.0,,,,2021-10-15,,183.58333333333334,,1.641175,233.11644978311645,0.0,12.5,0.0,0.0,18.649715909090908,0.42857142857142855,0.0,4.358490566037736,233.0,PM2.5MO_SubIndex,PM2.5,Poor
7336,Seattle 10th & Weller,2021-10-15 15:00:00,0.4834,23.0,,,8.0,,,,,61.0,198.0,,,7.7,2021-10-15,,183.25,,1.63215,232.7827827827828,0.0,33.333333333333336,0.0,0.0,18.54715909090909,0.0,21.69811320754717,0.0,233.0,PM2.5MO_SubIndex,PM2.5,Poor
83498,Seattle Beacon Hill,2021-10-15 15:00:00,0.1762,,5.91,30.0,2.0,,66.0,0.3,,60.0,180.0,,,,2021-10-15,21.25,183.41666666666666,,1.6473875,232.9496162829496,0.0,8.333333333333334,0.0,19.675925925925927,18.7203125,0.42857142857142855,0.0,5.5754716981132075,233.0,PM2.5MO_SubIndex,PM2.5,Poor
7337,Seattle 10th & Weller,2021-10-15 16:00:00,0.6209,27.8,,,6.0,,,,,61.0,194.0,,,5.8,2021-10-15,25.0,181.79166666666666,,1.6437625,231.322989656323,0.0,25.0,0.0,23.14814814814815,18.67911931818182,0.0,26.226415094339625,0.0,231.0,PM2.5MO_SubIndex,PM2.5,Poor
83499,Seattle Beacon Hill,2021-10-15 16:00:00,0.2195,,13.1,30.0,,,67.0,0.3,,60.0,177.0,,,,2021-10-15,28.75,180.45833333333334,,1.6251125,229.98832165498834,0.0,0.0,0.0,26.62037037037037,18.467187499999998,0.42857142857142855,0.0,12.358490566037736,230.0,PM2.5MO_SubIndex,PM2.5,Poor
83500,Seattle Beacon Hill,2021-10-15 17:00:00,0.18730000000000002,,9.49,30.0,3.0,,66.0,0.3,,59.0,172.0,,,,2021-10-15,31.25,178.66666666666666,,1.5945500000000001,228.19486152819485,0.0,12.5,0.0,28.935185185185187,18.119886363636365,0.42857142857142855,0.0,8.952830188679245,228.0,PM2.5MO_SubIndex,PM2.5,Poor
7338,Seattle 10th & Weller,2021-10-15 17:00:00,0.5817,25.1,,,7.0,,,,,60.0,189.0,,,5.4,2021-10-15,32.5,177.54166666666666,,1.588675,227.0687354020687,0.0,29.166666666666668,0.0,30.09259259259259,18.053125,0.0,23.67924528301887,0.0,227.0,PM2.5MO_SubIndex,PM2.5,Poor
83501,Seattle Beacon Hill,2021-10-15 18:00:00,0.18,,9.39,30.0,5.0,,66.0,0.3,,59.0,153.0,,,,2021-10-15,32.5,176.58333333333334,,1.5872374999999999,226.10944277610946,0.0,20.833333333333336,0.0,30.09259259259259,18.03678977272727,0.42857142857142855,0.0,8.858490566037737,226.0,PM2.5MO_SubIndex,PM2.5,Poor
7339,Seattle 10th & Weller,2021-10-15 18:00:00,0.5555,22.5,,,7.0,,,,,60.0,182.0,,,5.4,2021-10-15,32.5,175.16666666666666,,,224.69135802469134,0.0,29.166666666666668,0.0,30.09259259259259,0.0,0.0,21.22641509433962,0.0,225.0,PM2.5MO_SubIndex,PM2.5,Poor
7340,Seattle 10th & Weller,2021-10-15 19:00:00,0.4358,14.4,,,6.0,,,,,60.0,175.0,,,6.3,2021-10-15,32.5,173.66666666666666,,,223.18985652318983,0.0,25.0,0.0,30.09259259259259,0.0,0.0,13.584905660377359,0.0,223.0,PM2.5MO_SubIndex,PM2.5,Poor
83502,Seattle Beacon Hill,2021-10-15 19:00:00,0.2174,,14.88,30.0,7.0,,65.0,0.6,,60.0,149.0,,,,2021-10-15,30.0,172.25,,,221.77177177177177,0.0,29.166666666666668,0.0,27.77777777777778,0.0,0.8571428571428571,0.0,14.037735849056604,222.0,PM2.5MO_SubIndex,PM2.5,Poor
7342,Seattle 10th & Weller,2021-10-15 20:00:00,0.31110000000000004,11.9,,,22.0,,,,,58.0,119.0,,,4.0,2021-10-15,27.5,170.66666666666666,,,220.18685352018684,0.0,71.24463519313305,0.0,25.462962962962962,0.0,0.0,11.226415094339623,0.0,220.0,PM2.5MO_SubIndex,PM2.5,Poor
83504,Seattle Beacon Hill,2021-10-15 20:00:00,0.2862,,10.05,20.0,6.0,,73.0,0.4,,58.0,124.0,,,,2021-10-15,26.25,169.0,,,218.5185185185185,0.0,25.0,0.0,24.305555555555557,0.0,0.5714285714285715,0.0,9.481132075471699,219.0,PM2.5MO_SubIndex,PM2.5,Poor
7343,Seattle 10th & Weller,2021-10-15 21:00:00,0.5464,12.5,,,12.0,,,,,58.0,157.0,,,4.6,2021-10-15,26.25,166.70833333333334,,,216.22455789122458,0.0,50.0,0.0,24.305555555555557,0.0,0.0,11.79245283018868,0.0,216.0,PM2.5MO_SubIndex,PM2.5,Poor
83505,Seattle Beacon Hill,2021-10-15 21:00:00,0.2439,,14.69,20.0,5.0,,71.0,0.4,,58.0,144.0,,,,2021-10-15,,164.08333333333334,,,213.59693026359693,0.0,20.833333333333336,0.0,0.0,0.0,0.5714285714285715,0.0,13.858490566037736,214.0,PM2.5MO_SubIndex,PM2.5,Poor
7344,Seattle 10th & Weller,2021-10-15 22:00:00,0.4074,11.0,,,8.0,,,,,58.0,138.0,,,4.3,2021-10-15,,160.875,,,210.38538538538538,0.0,33.333333333333336,0.0,0.0,0.0,0.0,10.377358490566039,0.0,210.0,PM2.5MO_SubIndex,PM2.5,Poor
83506,Seattle Beacon Hill,2021-10-15 22:00:00,0.2256,,12.29,20.0,8.0,,72.0,0.4,,58.0,142.0,,,,2021-10-15,,157.33333333333334,,,206.8401735068402,0.0,33.333333333333336,0.0,0.0,0.0,0.5714285714285715,0.0,11.59433962264151,207.0,PM2.5MO_SubIndex,PM2.5,Poor
7345,Seattle 10th & Weller,2021-10-15 23:00:00,0.5548,14.8,,,10.0,,,,,57.0,178.0,,,3.5,2021-10-15,,154.04166666666666,,,203.5452118785452,0.0,41.66666666666667,0.0,0.0,0.0,0.0,13.962264150943398,0.0,204.0,PM2.5MO_SubIndex,PM2.5,Poor
83507,Seattle Beacon Hill,2021-10-15 23:00:00,0.2275,,11.66,20.0,8.0,,76.0,0.4,,57.0,148.0,,,,2021-10-15,,151.08333333333334,,,200.58391725058394,0.0,33.333333333333336,0.0,0.0,0.0,0.5714285714285715,0.0,11.0,201.0,PM2.5MO_SubIndex,PM2.5,Poor
83756,Seattle Beacon Hill,2021-10-16 00:00:00,0.2129,,10.65,20.0,8.0,,80.0,0.4,,56.0,142.0,,,,2021-10-16,,148.04166666666666,,1.1197,198.75746399719003,0.0,33.333333333333336,0.0,0.0,12.723863636363635,0.5714285714285715,0.0,10.047169811320755,199.0,PM2.5MO_SubIndex,PM2.5,Moderate
7546,Seattle 10th & Weller,2021-10-16 00:00:00,0.4808,11.2,,,13.0,,,,,56.0,162.0,,,2.9,2021-10-16,,145.375,,1.0794000000000001,197.35247629083244,0.0,51.93133047210301,0.0,0.0,12.265909090909092,0.0,10.566037735849056,0.0,197.0,PM2.5MO_SubIndex,PM2.5,Moderate
7557,Seattle 10th & Weller,2021-10-16 01:00:00,0.29410000000000003,11.6,,,9.0,,,,,56.0,164.0,,,2.8,2021-10-16,,142.16666666666666,,1.059225,195.662100456621,0.0,37.5,0.0,0.0,12.036647727272728,0.0,10.943396226415095,0.0,196.0,PM2.5MO_SubIndex,PM2.5,Moderate
83767,Seattle Beacon Hill,2021-10-16 01:00:00,0.2043,,9.73,20.0,6.0,,81.0,0.3,,56.0,147.0,,,,2021-10-16,20.0,139.20833333333334,,1.0374875,194.10344221988058,0.0,25.0,0.0,18.51851851851852,11.78963068181818,0.42857142857142855,0.0,9.179245283018869,194.0,PM2.5MO_SubIndex,PM2.5,Moderate
7562,Seattle 10th & Weller,2021-10-16 02:00:00,,,,,5.0,,,,,55.0,112.0,,,2.4,2021-10-16,17.5,136.04166666666666,,1.0172625,192.43501931858094,0.0,20.833333333333336,0.0,16.203703703703702,11.559801136363635,0.0,0.0,0.0,192.0,PM2.5MO_SubIndex,PM2.5,Moderate
12753,Seattle 10th & Weller,2022-11-01 17:00:00,0.2719,14.9,,,8.0,,,,,47.0,123.0,,,2.5,2022-11-01,32.5,93.83333333333333,,1.1884750000000002,170.19669827889007,0.0,33.333333333333336,0.0,30.09259259259259,13.50539772727273,0.0,14.056603773584905,0.0,170.0,PM2.5MO_SubIndex,PM2.5,Moderate
90109,Seattle Beacon Hill,2022-11-01 17:00:00,0.2387,,8.21,20.0,12.0,,,0.2,,46.0,134.0,,,,2022-11-01,36.25,97.91666666666667,,1.2378875,172.34808570425008,0.0,50.0,0.0,33.56481481481482,14.066903409090909,0.28571428571428575,0.0,7.745283018867926,172.0,PM2.5MO_SubIndex,PM2.5,Moderate
12754,Seattle 10th & Weller,2022-11-01 18:00:00,0.4086,21.6,,,7.0,,,,,46.0,83.0,,,2.0,2022-11-01,37.5,101.54166666666667,,1.2324875,174.2579908675799,0.0,29.166666666666668,0.0,34.72222222222222,14.005539772727271,0.0,20.37735849056604,0.0,174.0,PM2.5MO_SubIndex,PM2.5,Moderate
90110,Seattle Beacon Hill,2022-11-01 18:00:00,0.3429,,9.87,20.0,8.0,,,0.3,,45.0,138.0,,,,2022-11-01,36.25,106.04166666666667,,1.2242875,176.6289076220583,0.0,33.333333333333336,0.0,33.56481481481482,13.912357954545454,0.42857142857142855,0.0,9.31132075471698,177.0,PM2.5MO_SubIndex,PM2.5,Moderate
12755,Seattle 10th & Weller,2022-11-01 19:00:00,0.36219999999999997,20.4,,,6.0,,,,,45.0,79.0,,,1.6,2022-11-01,33.75,110.41666666666667,,1.2284000000000002,178.9339655778012,0.0,25.0,0.0,31.25,13.95909090909091,0.0,19.245283018867923,0.0,179.0,PM2.5MO_SubIndex,PM2.5,Moderate
90111,Seattle Beacon Hill,2022-11-01 19:00:00,0.2934,,13.62,10.0,8.0,,,0.3,,44.0,163.0,,,,2022-11-01,,113.16666666666667,,1.21235,180.38285914998244,0.0,33.333333333333336,0.0,0.0,13.776704545454546,0.42857142857142855,0.0,12.849056603773585,180.0,PM2.5MO_SubIndex,PM2.5,Moderate
12757,Seattle 10th & Weller,2022-11-01 20:00:00,0.42110000000000003,18.2,,,9.0,,,,,46.0,246.0,,,3.2,2022-11-01,,116.33333333333333,,1.1896624999999998,182.05128205128204,0.0,37.5,0.0,0.0,13.518892045454542,0.0,17.169811320754718,0.0,182.0,PM2.5MO_SubIndex,PM2.5,Moderate
90113,Seattle Beacon Hill,2022-11-01 20:00:00,0.2078,,9.13,20.0,8.0,,,0.3,,44.0,251.0,,,,2022-11-01,,120.875,,1.2071875,184.4441517386723,0.0,33.333333333333336,0.0,0.0,13.718039772727273,0.42857142857142855,0.0,8.613207547169813,184.0,PM2.5MO_SubIndex,PM2.5,Moderate
12758,Seattle 10th & Weller,2022-11-01 21:00:00,0.43589999999999995,18.3,,,11.0,,,,,46.0,192.0,,,3.8,2022-11-01,,123.875,,1.2207124999999999,186.02476290832456,0.0,45.833333333333336,0.0,0.0,13.871732954545452,0.0,17.264150943396228,0.0,186.0,PM2.5MO_SubIndex,PM2.5,Moderate
90114,Seattle Beacon Hill,2022-11-01 21:00:00,0.2444,,10.42,20.0,9.0,,,0.3,,44.0,179.0,,,,2022-11-01,,127.0,,1.26705,187.67123287671234,0.0,37.5,0.0,0.0,14.398295454545455,0.42857142857142855,0.0,9.830188679245284,188.0,PM2.5MO_SubIndex,PM2.5,Moderate
90115,Seattle Beacon Hill,2022-11-01 22:00:00,0.2338,,9.77,10.0,12.0,,,0.3,,44.0,150.0,,,,2022-11-01,,129.25,,1.3007,188.85669125395154,0.0,50.0,0.0,0.0,14.780681818181817,0.42857142857142855,0.0,9.216981132075471,189.0,PM2.5MO_SubIndex,PM2.5,Moderate
12759,Seattle 10th & Weller,2022-11-01 22:00:00,0.3393,15.3,,,9.0,,,,,45.0,202.0,,,4.1,2022-11-01,,131.625,,1.3247625,190.10800842992623,0.0,37.5,0.0,0.0,15.054119318181819,0.0,14.433962264150944,0.0,190.0,PM2.5MO_SubIndex,PM2.5,Moderate
12760,Seattle 10th & Weller,2022-11-01 23:00:00,0.21309999999999998,10.6,,,7.0,,,,,43.0,213.0,,,4.4,2022-11-01,,133.91666666666666,,1.35605,191.31541974007726,0.0,29.166666666666668,0.0,0.0,15.40965909090909,0.0,10.0,0.0,191.0,PM2.5MO_SubIndex,PM2.5,Moderate
90116,Seattle Beacon Hill,2022-11-01 23:00:00,0.1363,,3.32,30.0,9.0,,,0.2,,42.0,202.0,,,,2022-11-01,,135.20833333333334,,1.4358125000000002,191.99596066034422,0.0,37.5,0.0,0.0,16.316051136363637,0.28571428571428575,0.0,3.132075471698113,192.0,PM2.5MO_SubIndex,PM2.5,Moderate
92869,Seattle Beacon Hill,2022-11-02 00:00:00,0.1271,,5.32,30.0,8.0,,,0.2,,41.0,175.0,,,,2022-11-02,,137.375,,1.4942625,193.13751317175974,0.0,33.333333333333336,0.0,0.0,16.980255681818182,0.28571428571428575,0.0,5.018867924528302,193.0,PM2.5MO_SubIndex,PM2.5,Moderate
14992,Seattle 10th & Weller,2022-11-02 00:00:00,0.1465,6.2,,,6.0,,,,,41.0,185.0,,,5.2,2022-11-02,,140.54166666666666,,1.4652500000000002,194.80593607305934,0.0,25.0,0.0,0.0,16.650568181818183,0.0,5.849056603773585,0.0,195.0,PM2.5MO_SubIndex,PM2.5,Moderate
15003,Seattle 10th & Weller,2022-11-02 01:00:00,0.1363,10.2,,,5.0,,,,,41.0,166.0,,,2.4,2022-11-02,,143.16666666666666,,1.4268750000000001,196.18897084650507,0.0,20.833333333333336,0.0,0.0,16.214488636363637,0.0,9.622641509433961,0.0,196.0,PM2.5MO_SubIndex,PM2.5,Moderate
92880,Seattle Beacon Hill,2022-11-02 01:00:00,0.13019999999999998,,5.53,30.0,4.0,,,0.2,,41.0,147.0,,,,2022-11-02,,145.20833333333334,,1.38375,197.26466455918512,0.0,16.666666666666668,0.0,0.0,15.724431818181818,0.28571428571428575,0.0,5.216981132075472,197.0,PM2.5MO_SubIndex,PM2.5,Moderate
15008,Seattle 10th & Weller,2022-11-02 02:00:00,,,,,5.0,,,,,42.0,168.0,,,5.3,2022-11-02,,145.20833333333334,,1.3719750000000002,197.26466455918512,0.0,20.833333333333336,0.0,0.0,15.590625000000001,0.0,0.0,0.0,197.0,PM2.5MO_SubIndex,PM2.5,Moderate
92885,Seattle Beacon Hill,2022-11-02 02:00:00,0.1467,,6.0,20.0,2.0,,,0.2,,42.0,180.0,,,,2022-11-02,,144.75,,1.3532250000000001,197.0231822971549,0.0,8.333333333333334,0.0,0.0,15.37755681818182,0.28571428571428575,0.0,5.660377358490566,197.0,PM2.5MO_SubIndex,PM2.5,Moderate
15009,Seattle 10th & Weller,2022-11-02 03:00:00,0.25689999999999996,13.2,,,7.0,,,,,42.0,209.0,,,5.2,2022-11-02,,143.70833333333334,,1.30045,196.47435897435898,0.0,29.166666666666668,0.0,0.0,14.77784090909091,0.0,12.452830188679245,0.0,196.0,PM2.5MO_SubIndex,PM2.5,Moderate
92886,Seattle Beacon Hill,2022-11-02 03:00:00,0.132,,3.41,30.0,3.0,,,0.1,,41.0,189.0,,,,2022-11-02,,141.79166666666666,,1.20655,195.46452406041448,0.0,12.5,0.0,0.0,13.710795454545455,0.14285714285714288,0.0,3.216981132075472,195.0,PM2.5MO_SubIndex,PM2.5,Moderate
15010,Seattle 10th & Weller,2022-11-02 04:00:00,0.4542,19.3,,,9.0,,,,,42.0,194.0,,,4.7,2022-11-02,18.75,139.875,,1.1220875000000001,194.45468914646997,0.0,37.5,0.0,17.36111111111111,12.750994318181819,0.0,18.20754716981132,0.0,194.0,PM2.5MO_SubIndex,PM2.5,Moderate
92887,Seattle Beacon Hill,2022-11-02 04:00:00,0.1832,,13.33,20.0,5.0,,,0.2,,42.0,161.0,,,,2022-11-02,20.0,134.625,,1.010875,191.6886195995785,0.0,20.833333333333336,0.0,18.51851851851852,11.487215909090908,0.28571428571428575,0.0,12.575471698113208,192.0,PM2.5MO_SubIndex,PM2.5,Moderate
15011,Seattle 10th & Weller,2022-11-02 05:00:00,0.3402,19.8,,,8.0,,,,,42.0,172.0,,,4.5,2022-11-02,20.0,129.0,,0.9152,188.7249736564805,0.0,33.333333333333336,0.0,18.51851851851852,10.4,0.0,18.67924528301887,0.0,189.0,PM2.5MO_SubIndex,PM2.5,Moderate
92888,Seattle Beacon Hill,2022-11-02 05:00:00,0.1935,,20.81,10.0,4.0,,,0.3,,41.0,167.0,,,,2022-11-02,20.0,123.875,,0.8072,186.02476290832456,0.0,16.666666666666668,0.0,18.51851851851852,9.172727272727272,0.42857142857142855,0.0,19.632075471698112,186.0,PM2.5MO_SubIndex,PM2.5,Moderate
15012,Seattle 10th & Weller,2022-11-02 06:00:00,0.2855,20.2,,,8.0,,,,,41.0,154.0,,,3.2,2022-11-02,21.25,118.20833333333333,,,183.03916403231472,0.0,33.333333333333336,0.0,19.675925925925927,0.0,0.0,19.056603773584904,0.0,183.0,PM2.5MO_SubIndex,PM2.5,Moderate
92889,Seattle Beacon Hill,2022-11-02 06:00:00,0.2462,,21.14,10.0,4.0,,,0.4,,41.0,148.0,,,,2022-11-02,23.75,112.16666666666667,,,179.85598876009834,0.0,16.666666666666668,0.0,21.99074074074074,0.0,0.5714285714285715,0.0,19.943396226415096,180.0,PM2.5MO_SubIndex,PM2.5,Moderate
92890,Seattle Beacon Hill,2022-11-02 07:00:00,0.2424,,20.13,10.0,6.0,,,0.3,,41.0,159.0,,,,2022-11-02,25.0,105.875,,,176.54109589041096,0.0,25.0,0.0,23.14814814814815,0.0,0.42857142857142855,0.0,18.99056603773585,177.0,PM2.5MO_SubIndex,PM2.5,Moderate
15013,Seattle 10th & Weller,2022-11-02 07:00:00,0.3008,19.6,,,6.0,,,,,42.0,157.0,,,3.2,2022-11-02,25.0,101.25,,,174.10432033719704,0.0,25.0,0.0,23.14814814814815,0.0,0.0,18.49056603773585,0.0,174.0,PM2.5MO_SubIndex,PM2.5,Moderate
92891,Seattle Beacon Hill,2022-11-02 08:00:00,0.1983,,12.82,20.0,7.0,,,0.3,,42.0,198.0,,,,2022-11-02,25.0,96.20833333333333,,,171.44801545486476,0.0,29.166666666666668,0.0,23.14814814814815,0.0,0.42857142857142855,0.0,12.09433962264151,171.0,PM2.5MO_SubIndex,PM2.5,Moderate
