"","X","index","Site","Date","CO","NO2","NO2_caps","ozone","PM2.5_MO","PM2.5_FEM","RH","SO2","Temperature","Temperature_10_m","Wind_Direction_s","Wind_Direction_v","Wind_Speed_p","Wind_Speed_s","X03_SubIndex","CO_SubIndex","PM2.5_1hrMO_SubIndex","PM2.5_1hrFEM_SubIndex","SO2_SubIndex","NO2_SubIndex","NO2_CAPS_SubIndex","AQI_calculated","AQI_calculated_where","AQI_Cause","AQI_bucket_calculated","Fremont.Bridge.Total","Fremont.Bridge.East.Sidewalk","Fremont.Bridge.West.Sidewalk","Spokane.St..Bridge.Total","West","East","precip_accum_one_hour_set_1","mPM","mNO2","AQ_cat"
"77",91,91,"Seattle 10th & Weller",2014-08-20,0.515409090909091,20.7418181818182,NA,NA,NA,8.85833333333333,NA,NA,NA,64.25,203.458333333333,NA,NA,7.40833333333333,0,5.85692148760331,0,36.9097222222222,0,19.5677530017153,0,37,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4189,2061,2128,1222,600,622,0,8.85833333333333,20.7418181818182,"less"
"78",92,92,"Seattle 10th & Weller",2014-08-21,0.597254166666667,27.8416666666667,NA,NA,NA,10.75,NA,NA,NA,62.8333333333333,204.125,NA,NA,4.52916666666667,0,6.78697916666667,0,44.7916666666667,0,26.2657232704403,0,45,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4324,2176,2148,1198,593,605,0,10.75,27.8416666666667,"less"
"79",93,93,"Seattle 10th & Weller",2014-08-22,0.598415,25.6265,NA,NA,NA,11.8958333333333,NA,NA,NA,65.4166666666667,167.958333333333,NA,NA,3.80416666666667,0,6.80017045454545,0,49.5659722222222,0,24.1759433962264,0,50,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3835,1873,1962,1102,521,581,0,11.8958333333333,25.6265,"less"
"80",99,99,"Seattle 10th & Weller",2014-08-28,0.659933333333333,25.3154166666667,NA,NA,NA,7.5,NA,NA,NA,66.625,220.291666666667,NA,NA,4.19583333333333,0,7.49924242424242,0,31.25,0,23.8824685534591,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4409,2208,2201,1135,547,588,0,7.5,25.3154166666667,"less"
"81",100,100,"Seattle 10th & Weller",2014-08-29,0.635135294117647,28.1678947368421,NA,NA,NA,7.02608695652174,NA,NA,NA,65.2608695652174,231.652173913043,NA,NA,4.94782608695652,0,7.21744652406417,0,29.2753623188406,0,26.5734856007944,0,29,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3188,1546,1642,866,424,442,0.03,7.02608695652174,28.1678947368421,"less"
"82",101,101,"Seattle 10th & Weller",2014-08-30,0.4474875,23.655,NA,NA,NA,7.55,NA,NA,NA,62.0833333333333,201.25,NA,NA,3.225,0,5.08508522727273,0,31.4583333333333,0,22.3160377358491,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",859,456,403,225,111,114,4.65,7.55,23.655,"less"
"83",102,102,"Seattle 10th & Weller",2014-08-31,0.4779375,18.3129166666667,NA,NA,NA,6.47083333333333,NA,NA,NA,62.7916666666667,197.541666666667,NA,NA,3.29583333333333,0,5.43110795454545,0,26.9618055555556,0,17.2763364779874,0,27,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1820,951,869,478,230,248,4.2,6.47083333333333,18.3129166666667,"less"
"84",103,103,"Seattle 10th & Weller",2014-09-01,0.465145,14.549,NA,NA,NA,7.1,NA,NA,NA,65.0416666666667,174.083333333333,NA,NA,3.8375,0,5.28573863636364,0,29.5833333333333,0,13.7254716981132,0,30,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2356,1256,1100,783,418,365,0,7.1,14.549,"less"
"85",104,104,"Seattle 10th & Weller",2014-09-02,0.315923529411765,12.9233333333333,NA,NA,NA,5.5875,NA,NA,NA,62.125,120.125,NA,NA,5.9875,0,3.59004010695187,0,23.28125,0,12.1918238993711,0,23,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3493,1804,1689,935,449,486,0.06,5.5875,12.9233333333333,"less"
"86",105,105,"Seattle 10th & Weller",2014-09-03,0.6011875,33.0916666666667,NA,NA,NA,10.4875,NA,NA,NA,61.9583333333333,220.958333333333,NA,NA,4.02916666666667,0,6.83167613636364,0,43.6979166666667,0,31.2185534591195,0,44,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4121,2164,1957,1107,576,531,2.93,10.4875,33.0916666666667,"less"
"87",106,106,"Seattle 10th & Weller",2014-09-04,0.3939625,15.7554166666667,NA,NA,NA,7.81666666666667,NA,NA,NA,63.25,156.291666666667,NA,NA,4.12083333333333,0,4.47684659090909,0,32.5694444444444,0,14.8636006289308,0,33,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4940,2478,2462,1422,699,723,0,7.81666666666667,15.7554166666667,"less"
"88",107,107,"Seattle 10th & Weller",2014-09-05,0.39758125,19.9170588235294,NA,NA,NA,8.81363636363636,NA,NA,NA,68.6818181818182,113.5,NA,NA,4.36363636363636,0,4.51796875,0,36.7234848484849,0,18.7896781354051,0,37,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4187,2122,2065,1100,521,579,0,8.81363636363636,19.9170588235294,"less"
"89",108,108,"Seattle 10th & Weller",2014-09-06,0.580495833333333,28.9895833333333,NA,NA,NA,11.3791666666667,NA,NA,NA,72.4166666666667,169.375,NA,NA,3.50416666666667,0,6.59654356060606,0,47.4131944444445,0,27.3486635220126,0,47,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2400,1267,1133,724,371,353,0,11.3791666666667,28.9895833333333,"less"
"90",110,110,"Seattle 10th & Weller",2014-09-08,0.522635294117647,25.9572222222222,NA,NA,NA,9.63333333333333,NA,NA,NA,61.7916666666667,181.791666666667,NA,NA,4.9375,0,5.93903743315508,0,40.1388888888889,0,24.4879454926625,0,40,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3809,2151,1658,1046,508,538,0,9.63333333333333,25.9572222222222,"less"
"91",111,111,"Seattle 10th & Weller",2014-09-09,0.570320833333333,29.8825,NA,NA,NA,9.89166666666667,NA,NA,NA,62.9166666666667,225.125,NA,NA,4.3875,0,6.48091856060606,0,41.2152777777778,0,28.1910377358491,0,41,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3988,2282,1706,1032,519,513,0.15,9.89166666666667,29.8825,"less"
"92",112,112,"Seattle 10th & Weller",2014-09-10,0.45454347826087,22.7408333333333,NA,NA,NA,8.29047619047619,NA,NA,NA,61.3333333333333,249.458333333333,NA,NA,4.975,0,5.16526679841897,0,34.5436507936508,0,21.4536163522013,0,35,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4015,1695,2320,1028,485,543,0,8.29047619047619,22.7408333333333,"less"
"93",113,113,"Seattle 10th & Weller",2014-09-11,0.319947826086957,14.9741666666667,NA,NA,NA,4.7375,NA,NA,NA,64.6666666666667,81.2083333333333,NA,NA,4.55416666666667,0,3.63577075098814,0,19.7395833333333,0,14.126572327044,0,20,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",4042,1916,2126,1095,546,549,0,4.7375,14.9741666666667,"less"
"94",114,114,"Seattle 10th & Weller",2014-09-12,0.480875,21.11,NA,NA,NA,5.99166666666667,NA,NA,NA,64.9166666666667,124.583333333333,NA,NA,4.1875,0,5.46448863636364,0,24.9652777777778,0,19.9150943396226,0,25,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3903,1986,1917,994,467,527,0,5.99166666666667,21.11,"less"
"95",115,115,"Seattle 10th & Weller",2014-09-13,0.585354166666667,23.86,NA,NA,NA,7.21666666666667,NA,NA,NA,68.125,182.416666666667,NA,NA,3.99583333333333,0,6.65175189393939,0,30.0694444444444,0,22.5094339622642,0,30,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2367,1190,1177,671,344,327,0,7.21666666666667,23.86,"less"
"96",120,120,"Seattle 10th & Weller",2014-09-18,0.595004166666667,28.7433333333333,NA,NA,NA,11.8875,NA,NA,NA,63.9583333333333,205.875,NA,NA,5.69583333333333,0,6.76141098484848,0,49.53125,0,27.1163522012579,0,50,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3272,1616,1656,828,397,431,0.81,11.8875,28.7433333333333,"less"
"97",121,121,"Seattle 10th & Weller",2014-09-19,0.607895,25.3755,NA,NA,NA,7.55833333333333,NA,NA,NA,67.9166666666667,207.041666666667,NA,NA,5.77916666666667,0,6.90789772727273,0,31.4930555555556,0,23.9391509433962,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3734,1893,1841,903,422,481,0,7.55833333333333,25.3755,"less"
"98",122,122,"Seattle 10th & Weller",2014-09-20,0.476354166666667,15.8529166666667,NA,NA,NA,8.4125,NA,NA,NA,65.1666666666667,158.291666666667,NA,NA,3.95833333333333,0,5.41311553030303,0,35.0520833333333,0,14.9555817610063,0,35,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2225,1154,1071,641,332,309,0,8.4125,15.8529166666667,"less"
"99",123,123,"Seattle 10th & Weller",2014-09-21,0.611254166666667,22.445,NA,NA,NA,10.025,NA,NA,NA,68.4166666666667,192.125,NA,NA,4.90416666666667,0,6.94607007575758,0,41.7708333333333,0,21.1745283018868,0,42,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2217,1165,1052,668,327,341,0,10.025,22.445,"less"
"100",124,124,"Seattle 10th & Weller",2014-09-22,0.683705,31.932,NA,NA,NA,7.35833333333333,NA,NA,NA,66.2083333333333,192.541666666667,NA,NA,5.0875,0,7.769375,0,30.6597222222222,0,30.1245283018868,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3786,2116,1670,1085,542,543,0.31,7.35833333333333,31.932,"less"
"101",125,125,"Seattle 10th & Weller",2014-09-23,0.527933333333333,21.3441666666667,NA,NA,NA,9.38636363636364,NA,NA,NA,63.2916666666667,135.416666666667,NA,NA,3.34166666666667,0,5.99924242424242,0,39.1098484848485,0,20.1360062893082,0,39,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3416,1901,1515,830,398,432,0.18,9.38636363636364,21.3441666666667,"less"
"102",126,126,"Seattle 10th & Weller",2014-09-24,0.450520833333333,21.46125,NA,NA,NA,6.55416666666667,NA,NA,NA,62.8333333333333,125.666666666667,NA,NA,3.98333333333333,0,5.11955492424242,0,27.3090277777778,0,20.2464622641509,0,27,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2166,1117,1049,553,291,262,34.423333334,6.55416666666667,21.46125,"less"
"103",127,127,"Seattle 10th & Weller",2014-09-25,0.385491666666667,16.5395833333333,NA,NA,NA,6.33333333333333,NA,NA,NA,62.1666666666667,116.416666666667,NA,NA,3.15,0,4.38058712121212,0,26.3888888888889,0,15.6033805031447,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2962,1504,1458,778,388,390,4.16,6.33333333333333,16.5395833333333,"less"
"104",128,128,"Seattle 10th & Weller",2014-09-26,0.466305,19.615,NA,NA,NA,7.37826086956522,NA,NA,NA,61.8333333333333,153.083333333333,NA,NA,5.85833333333333,0,5.29892045454545,0,30.7427536231884,0,18.5047169811321,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2511,1336,1175,588,290,298,9,7.37826086956522,19.615,"less"
"105",129,129,"Seattle 10th & Weller",2014-09-27,0.396141666666667,14.3041666666667,NA,NA,NA,6.84166666666667,NA,NA,NA,61.375,181.708333333333,NA,NA,4.05,0,4.50160984848485,0,28.5069444444444,0,13.4944968553459,0,29,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2325,1259,1066,674,332,342,0,6.84166666666667,14.3041666666667,"less"
"106",131,131,"Seattle 10th & Weller",2014-09-29,0.535015,20.691,NA,NA,NA,10.2625,NA,NA,NA,57.625,147.541666666667,NA,NA,4.62083333333333,0,6.07971590909091,0,42.7604166666667,0,19.5198113207547,0,43,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3035,1561,1474,811,379,432,0.596666667,10.2625,20.691,"less"
"107",132,132,"Seattle 10th & Weller",2014-09-30,0.427025,18.3945833333333,NA,NA,NA,8.2,NA,NA,NA,59.0416666666667,136.083333333333,NA,NA,3.6125,0,4.85255681818182,0,34.1666666666667,0,17.3533805031447,0,34,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3562,2049,1513,951,465,486,0.223333333,8.2,18.3945833333333,"less"
"108",133,133,"Seattle 10th & Weller",2014-10-01,0.562191304347826,25.2791304347826,NA,NA,NA,10.6666666666667,NA,NA,NA,58.7083333333333,163.25,NA,NA,3.86666666666667,0,6.38853754940712,0,44.4444444444444,0,23.8482362592289,0,44,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3837,2174,1663,1065,525,540,0,10.6666666666667,25.2791304347826,"less"
"109",134,134,"Seattle 10th & Weller",2014-10-02,0.558165217391304,26.1260869565217,NA,NA,NA,11.5958333333333,NA,NA,NA,59.9565217391304,158.521739130435,NA,NA,3.16086956521739,0,6.34278656126482,0,48.3159722222222,0,24.6472518457752,0,48,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3896,2232,1664,1100,550,550,0,11.5958333333333,26.1260869565217,"less"
"110",142,142,"Seattle 10th & Weller",2014-10-10,0.621815,20.8255,NA,NA,NA,11.2416666666667,NA,NA,NA,58.75,178.875,NA,NA,6.075,0,7.06607954545455,0,46.8402777777778,0,19.6466981132075,0,47,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2957,1742,1215,765,365,400,0,11.2416666666667,20.8255,"less"
"111",143,143,"Seattle 10th & Weller",2014-10-11,0.448891666666667,16.3483333333333,NA,NA,NA,6.17916666666667,NA,NA,NA,59.4583333333333,154,NA,NA,4.46666666666667,0,5.10104166666667,0,25.7465277777778,0,15.4229559748428,0,26,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1131,648,483,303,138,165,1.57,6.17916666666667,16.3483333333333,"less"
"112",144,144,"Seattle 10th & Weller",2014-10-12,0.550358333333333,18.52,NA,NA,NA,11.1521739130435,NA,NA,NA,59.25,167.666666666667,NA,NA,3.3,0,6.25407196969697,0,46.4673913043478,0,17.4716981132075,0,46,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1559,839,720,371,176,195,5.0975,11.1521739130435,18.52,"less"
"113",145,145,"Seattle 10th & Weller",2014-10-13,0.69324,26.3865,NA,NA,NA,11.6875,NA,NA,NA,60.9583333333333,175.25,NA,NA,5.46666666666667,0,7.87772727272727,0,48.6979166666667,0,24.8929245283019,0,49,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3355,1967,1388,902,437,465,0.06,11.6875,26.3865,"less"
"114",146,146,"Seattle 10th & Weller",2014-10-14,0.619395833333333,31.0229166666667,NA,NA,NA,7.65416666666667,NA,NA,NA,57.0416666666667,153.875,NA,NA,3.39166666666667,0,7.03858901515152,0,31.8923611111111,0,29.2669025157233,0,32,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3197,1647,1550,836,413,423,13.695,7.65416666666667,31.0229166666667,"less"
"115",147,147,"Seattle 10th & Weller",2014-10-15,0.488536842105263,24.8415,NA,NA,NA,6.99166666666667,NA,NA,NA,55.75,158.541666666667,NA,NA,6.92916666666667,0,5.55155502392345,0,29.1319444444444,0,23.4353773584906,0,29,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2555,1415,1140,677,305,372,8.565,6.99166666666667,24.8415,"less"
"116",148,148,"Seattle 10th & Weller",2014-10-16,0.7337625,29.0925,NA,NA,NA,7.44166666666667,NA,NA,NA,59.5416666666667,141.5,NA,NA,2.72083333333333,0,8.33821022727273,0,31.0069444444444,0,27.4457547169811,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3629,2126,1503,1012,494,518,0.56,7.44166666666667,29.0925,"less"
"117",149,149,"Seattle 10th & Weller",2014-10-17,0.678957894736842,29.2945,NA,NA,NA,10.2,NA,NA,NA,58.375,153,NA,NA,2.65416666666667,0,7.71543062200957,0,42.5,0,27.636320754717,0,43,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2209,1236,973,550,273,277,2.64,10.2,29.2945,"less"
"118",150,150,"Seattle 10th & Weller",2014-10-18,0.5490125,16.5779166666667,NA,NA,NA,6.7125,NA,NA,NA,60.9583333333333,125.916666666667,NA,NA,2.975,0,6.23877840909091,0,27.96875,0,15.6395440251572,0,28,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1378,795,583,269,123,146,13.554999999,6.7125,16.5779166666667,"less"
"119",151,151,"Seattle 10th & Weller",2014-10-19,0.655279166666667,17.4683333333333,NA,NA,NA,9.65,NA,NA,NA,63.4583333333333,180,NA,NA,4.56666666666667,0,7.44635416666667,0,40.2083333333333,0,16.4795597484277,0,40,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2248,1254,994,686,314,372,0,9.65,17.4683333333333,"less"
"120",152,152,"Seattle 10th & Weller",2014-10-20,0.64419,28.632,NA,NA,NA,8.21666666666667,NA,NA,NA,59.5833333333333,170.125,NA,NA,5.02916666666667,0,7.32034090909091,0,34.2361111111111,0,27.011320754717,0,34,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2858,1314,1544,729,347,382,7.16,8.21666666666667,28.632,"less"
"121",153,153,"Seattle 10th & Weller",2014-10-21,0.405483333333333,20.65125,NA,NA,NA,6.78,NA,NA,NA,57.7916666666667,163.25,NA,NA,6.64583333333333,0,4.60776515151515,0,28.25,0,19.4823113207547,0,28,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2964,1331,1633,776,378,398,5.53,6.78,20.65125,"less"
"122",154,154,"Seattle 10th & Weller",2014-10-22,0.458358333333333,22.8608333333333,NA,NA,NA,NA,NA,NA,NA,56.2083333333333,159.041666666667,NA,NA,5.25416666666667,0,5.20861742424242,0,0,0,21.5668238993711,0,22,"NO2_SubIndex","NO2","Good",2087,1113,974,535,248,287,21.186666667,NA,22.8608333333333,"less"
"123",155,155,"Seattle 10th & Weller",2014-10-23,0.434958333333333,22.6395833333333,NA,NA,NA,NA,NA,NA,NA,53,161.708333333333,NA,NA,6.49583333333333,0,4.94270833333333,0,0,0,21.3580974842767,0,21,"NO2_SubIndex","NO2","Good",2381,1192,1189,569,277,292,11.265,NA,22.6395833333333,"less"
"124",156,156,"Seattle 10th & Weller",2014-10-24,0.465504545454545,19.2940909090909,NA,NA,NA,5.23125,NA,NA,NA,53.0833333333333,75.8333333333333,NA,NA,3.4125,0,5.28982438016529,0,21.796875,0,18.2019725557461,0,22,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2778,1208,1570,NA,NA,NA,3.94,5.23125,19.2940909090909,"less"
"125",157,157,"Seattle 10th & Weller",2014-10-25,0.560904166666667,19.0579166666667,NA,NA,NA,7.69523809523809,NA,NA,NA,54.5833333333333,221.166666666667,NA,NA,7.52083333333333,0,6.37391098484848,0,32.0634920634921,0,17.9791666666667,0,32,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",740,372,368,183,84,99,5.95,7.69523809523809,19.0579166666667,"less"
"126",158,158,"Seattle 10th & Weller",2014-10-26,0.389158333333333,13.2991666666667,NA,NA,NA,5.28333333333333,NA,NA,NA,51.6666666666667,167.291666666667,NA,NA,7.5875,0,4.42225378787879,0,22.0138888888889,0,12.5463836477987,0,22,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",916,507,409,214,110,104,5.155,5.28333333333333,13.2991666666667,"less"
"127",159,159,"Seattle 10th & Weller",2014-10-27,0.685735,24.2305,NA,NA,NA,9.63333333333333,NA,NA,NA,52.2916666666667,154.166666666667,NA,NA,2.9125,0,7.79244318181818,0,40.1388888888889,0,22.8589622641509,0,40,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3330,1453,1877,861,413,448,0,9.63333333333333,24.2305,"less"
"128",160,160,"Seattle 10th & Weller",2014-10-28,0.403825,16.8125,NA,NA,NA,7.36666666666667,NA,NA,NA,54.25,125.75,NA,NA,4.72916666666667,0,4.58892045454545,0,30.6944444444444,0,15.8608490566038,0,31,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2261,1143,1118,565,268,297,10.776666667,7.36666666666667,16.8125,"less"
"129",161,161,"Seattle 10th & Weller",2014-10-29,0.598141666666667,25.5375,NA,NA,NA,8.40416666666667,NA,NA,NA,58,140.083333333333,NA,NA,6.075,0,6.79706439393939,0,35.0173611111111,0,24.0919811320755,0,35,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3396,1491,1905,968,464,504,1.626666667,8.40416666666667,25.5375,"less"
"130",162,162,"Seattle 10th & Weller",2014-10-30,0.671404166666667,26.6616666666667,NA,NA,NA,10.6625,NA,NA,NA,56.9166666666667,157.333333333333,NA,NA,2.95416666666667,0,7.6295928030303,0,44.4270833333333,0,25.1525157232704,0,44,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2392,1226,1166,657,304,353,10.78,10.6625,26.6616666666667,"less"
"131",163,163,"Seattle 10th & Weller",2014-10-31,0.74825,37.8740909090909,NA,NA,NA,10.05,NA,NA,NA,52.75,187.416666666667,NA,NA,3.49166666666667,0,8.50284090909091,0,41.875,0,35.7302744425386,0,42,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1938,1006,932,476,230,246,30.551666667,10.05,37.8740909090909,"less"
"132",164,164,"Seattle 10th & Weller",2014-11-01,0.619108333333333,20.3,NA,NA,NA,11.9208333333333,NA,NA,NA,50.4166666666667,138.208333333333,NA,NA,2.56666666666667,0,7.03532196969697,0,49.6701388888889,0,19.1509433962264,0,50,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1294,713,581,381,195,186,0,11.9208333333333,20.3,"less"
"133",165,165,"Seattle 10th & Weller",2014-11-02,0.523583333333333,17.4191666666667,NA,NA,NA,9.30833333333333,NA,NA,NA,51.2083333333333,145.5,NA,NA,3.85,0,5.94981060606061,0,38.7847222222222,0,16.4331761006289,0,39,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1072,591,481,270,126,144,0.55,9.30833333333333,17.4191666666667,"less"
"134",166,166,"Seattle 10th & Weller",2014-11-03,0.53931,25.754,NA,NA,NA,6.675,NA,NA,NA,55.3333333333333,176.5,NA,NA,7.08333333333333,0,6.12852272727273,0,27.8125,0,24.2962264150943,0,28,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2503,1284,1219,691,309,382,2.595,6.675,25.754,"less"
"135",167,167,"Seattle 10th & Weller",2014-11-04,0.397479166666667,20.3545833333333,NA,NA,NA,6.39166666666667,NA,NA,NA,55.4583333333333,124.708333333333,NA,NA,4.40416666666667,0,4.51680871212121,0,26.6319444444444,0,19.2024371069182,0,27,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2790,1425,1365,709,328,381,12.77,6.39166666666667,20.3545833333333,"less"
"136",168,168,"Seattle 10th & Weller",2014-11-05,0.661716666666667,25.3466666666667,NA,NA,NA,11.8086956521739,NA,NA,NA,55.6666666666667,114.25,NA,NA,2.25416666666667,0,7.51950757575757,0,49.2028985507246,0,23.9119496855346,0,49,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2772,1219,1553,780,347,433,0.54,11.8086956521739,25.3466666666667,"less"
"137",169,169,"Seattle 10th & Weller",2014-11-06,0.477841666666667,24.4333333333333,NA,NA,NA,9.65,NA,NA,NA,56.8333333333333,188.916666666667,NA,NA,9.57083333333333,0,5.43001893939394,0,40.2083333333333,0,23.0503144654088,0,40,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2248,1153,1095,611,273,338,7.9,9.65,24.4333333333333,"less"
"138",170,170,"Seattle 10th & Weller",2014-11-07,0.693027272727273,30.7236363636364,NA,NA,NA,10.75,NA,NA,NA,51.7916666666667,151.875,NA,NA,2.75,0,7.87530991735537,0,44.7916666666667,0,28.9845626072041,0,45,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3078,1252,1826,807,367,440,0.5,10.75,30.7236363636364,"less"
"139",171,171,"Seattle 10th & Weller",2014-11-08,0.708266666666667,20.7695833333333,NA,NA,NA,12.125,NA,NA,NA,48.5,154.041666666667,NA,NA,2.83333333333333,0,8.04848484848485,0,50.0536480686695,0,19.5939465408805,0,50,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1854,608,1246,568,270,298,0,12.125,20.7695833333333,"less"
"140",172,172,"Seattle 10th & Weller",2014-11-09,0.566783333333333,17.78375,NA,NA,NA,10.8458333333333,NA,NA,NA,49.875,143.458333333333,NA,NA,3.74583333333333,0,6.4407196969697,0,45.1909722222222,0,16.7771226415094,0,45,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",752,444,308,163,79,84,3.575,10.8458333333333,17.78375,"less"
"141",173,173,"Seattle 10th & Weller",2014-11-10,0.42291,15.991,NA,NA,NA,7.29166666666667,NA,NA,NA,47.625,48.5833333333333,NA,NA,3.75833333333333,0,4.80579545454545,0,30.3819444444444,0,15.0858490566038,0,30,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",3254,1473,1781,826,394,432,1.57,7.29166666666667,15.991,"less"
"142",174,174,"Seattle 10th & Weller",2014-11-11,0.394216666666667,15.5908333333333,NA,NA,NA,6.77083333333333,NA,NA,NA,41.5,62.75,NA,NA,4.2625,0,4.47973484848485,0,28.2118055555556,0,14.7083333333333,0,28,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2791,1218,1573,700,333,367,0,6.77083333333333,15.5908333333333,"less"
"143",175,175,"Seattle 10th & Weller",2014-11-12,0.441654166666667,19.385,NA,NA,NA,5.00416666666667,NA,NA,NA,37.875,87.125,NA,NA,3.54583333333333,0,5.01879734848485,0,20.8506944444444,0,18.2877358490566,0,21,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2742,1258,1484,689,332,357,0,5.00416666666667,19.385,"less"
"144",176,176,"Seattle 10th & Weller",2014-11-13,0.5054,23.72,NA,NA,NA,6.96666666666667,NA,NA,NA,39.375,64.9166666666667,NA,NA,4.15416666666667,0,5.74318181818182,0,29.0277777777778,0,22.377358490566,0,29,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2616,1244,1372,643,308,335,0,6.96666666666667,23.72,"less"
"145",177,177,"Seattle 10th & Weller",2014-11-14,0.545631818181818,24.4195454545455,NA,NA,NA,11.2375,NA,NA,NA,37.875,88.6666666666667,NA,NA,3.92083333333333,0,6.20036157024793,0,46.8229166666667,0,23.0373070325901,0,47,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",2177,1206,971,556,258,298,0,11.2375,24.4195454545455,"less"
"146",179,179,"Seattle 10th & Weller",2014-11-16,0.522266666666667,23.3975,NA,NA,NA,11.7541666666667,NA,NA,NA,40.6666666666667,73.0416666666667,NA,NA,3.075,0,5.93484848484848,0,48.9756944444445,0,22.0731132075472,0,49,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1004,530,474,280,140,140,0,11.7541666666667,23.3975,"less"
"147",184,184,"Seattle 10th & Weller",2014-11-21,0.518577272727273,24.0004545454545,NA,NA,NA,8.81666666666667,NA,NA,NA,49.5833333333333,134.916666666667,NA,NA,4.35833333333333,0,5.89292355371901,0,36.7361111111111,0,22.6419382504288,0,37,"PM2.5_1hrFEM_SubIndex","PM2.5","Good",1758,899,859,436,191,245,11.05,8.81666666666667,24.0004545454545,"less"
